#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  3  3  3 260.30  38.80 264.60  34.80
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970914 12.00 19970915  3.67   1  0.29631E+03  0.15926E-01 -0.67732E+00  0.25416E+01  0.29496E+03  0.12440E+00  0.00000E+00  0.38197E+03
19970914 12.00 19970915  4.00   1  0.29616E+03  0.15906E-01 -0.60020E+00  0.25693E+01  0.29485E+03  0.12440E+00 -0.97656E-03  0.38153E+03
19970914 12.00 19970915  4.33   1  0.29601E+03  0.15882E-01 -0.51828E+00  0.25973E+01  0.29475E+03  0.12440E+00  0.97656E-03  0.38092E+03
19970914 12.00 19970915  4.67   1  0.29588E+03  0.15856E-01 -0.43987E+00  0.26241E+01  0.29466E+03  0.12440E+00 -0.97656E-03  0.38033E+03
19970914 12.00 19970915  5.00   1  0.29576E+03  0.15830E-01 -0.36754E+00  0.26466E+01  0.29457E+03  0.12440E+00  0.97656E-03  0.37980E+03
19970914 12.00 19970915  5.33   1  0.29564E+03  0.15805E-01 -0.30129E+00  0.26645E+01  0.29449E+03  0.12440E+00 -0.97656E-03  0.37929E+03
19970914 12.00 19970915  5.67   1  0.29553E+03  0.15779E-01 -0.23939E+00  0.26785E+01  0.29442E+03  0.12440E+00  0.00000E+00  0.37883E+03
19970914 12.00 19970915  6.00   1  0.29543E+03  0.15754E-01 -0.17922E+00  0.26864E+01  0.29434E+03  0.12440E+00  0.00000E+00  0.37839E+03
19970914 12.00 19970915  6.33   1  0.29531E+03  0.15713E-01 -0.12473E+00  0.26843E+01  0.29425E+03  0.12440E+00  0.19531E-02  0.37732E+03
19970914 12.00 19970915  6.67   1  0.29521E+03  0.15682E-01 -0.68574E-01  0.26833E+01  0.29418E+03  0.12440E+00 -0.19531E-02  0.37681E+03
19970914 12.00 19970915  7.00   1  0.29512E+03  0.15652E-01 -0.19943E-01  0.26789E+01  0.29410E+03  0.12440E+00  0.97656E-03  0.37636E+03
19970914 12.00 19970915  7.33   1  0.29502E+03  0.15621E-01  0.22062E-01  0.26726E+01  0.29402E+03  0.12440E+00 -0.97656E-03  0.37593E+03
19970914 12.00 19970915  7.67   1  0.29493E+03  0.15590E-01  0.58362E-01  0.26676E+01  0.29395E+03  0.12440E+00  0.00000E+00  0.37548E+03
19970914 12.00 19970915  8.00   1  0.29484E+03  0.15558E-01  0.86633E-01  0.26645E+01  0.29388E+03  0.12440E+00  0.97656E-03  0.37507E+03
19970914 12.00 19970915  8.33   1  0.29475E+03  0.15526E-01  0.10671E+00  0.26640E+01  0.29381E+03  0.12440E+00  0.00000E+00  0.37464E+03
19970914 12.00 19970915  8.67   1  0.29467E+03  0.15494E-01  0.12151E+00  0.26644E+01  0.29374E+03  0.12440E+00  0.00000E+00  0.37423E+03
19970914 12.00 19970915  9.00   1  0.29459E+03  0.15462E-01  0.13393E+00  0.26665E+01  0.29367E+03  0.12440E+00 -0.97656E-03  0.37385E+03
19970914 12.00 19970915  9.33   1  0.29455E+03  0.15448E-01  0.14488E+00  0.26718E+01  0.29365E+03  0.12440E+00  0.97656E-03  0.37444E+03
19970914 12.00 19970915  9.67   1  0.29449E+03  0.15422E-01  0.15514E+00  0.26865E+01  0.29361E+03  0.12440E+00  0.00000E+00  0.37431E+03
19970914 12.00 19970915 10.00   1  0.29445E+03  0.15396E-01  0.16574E+00  0.27127E+01  0.29357E+03  0.12440E+00  0.00000E+00  0.37407E+03
19970914 12.00 19970915 10.33   1  0.29441E+03  0.15372E-01  0.17708E+00  0.27450E+01  0.29354E+03  0.12440E+00 -0.97656E-03  0.37384E+03
19970914 12.00 19970915 10.67   1  0.29438E+03  0.15348E-01  0.18676E+00  0.27759E+01  0.29352E+03  0.12440E+00  0.97656E-03  0.37368E+03
19970914 12.00 19970915 11.00   1  0.29434E+03  0.15324E-01  0.19346E+00  0.28006E+01  0.29349E+03  0.12440E+00  0.00000E+00  0.37352E+03
19970914 12.00 19970915 11.33   1  0.29429E+03  0.15296E-01  0.19823E+00  0.28173E+01  0.29346E+03  0.12440E+00 -0.97656E-03  0.37336E+03
19970914 12.00 19970915 11.67   1  0.29425E+03  0.15266E-01  0.20319E+00  0.28254E+01  0.29342E+03  0.12440E+00  0.97656E-03  0.37319E+03
19970914 12.00 19970915 12.00   1  0.29420E+03  0.15235E-01  0.20943E+00  0.28266E+01  0.29338E+03  0.12440E+00  0.00000E+00  0.37296E+03
19970914 12.00 19970915 12.33   1  0.29424E+03  0.15239E-01  0.22002E+00  0.28392E+01  0.29345E+03  0.12440E+00  0.81250E+00  0.37587E+03
19970914 12.00 19970915 12.67   1  0.29479E+03  0.15404E-01  0.24973E+00  0.30211E+01  0.29431E+03  0.12440E+00  0.38653E+02  0.37628E+03
19970914 12.00 19970915 13.00   1  0.29532E+03  0.15534E-01  0.28908E+00  0.31425E+01  0.29522E+03  0.12440E+00  0.81280E+02  0.38121E+03
19970914 12.00 19970915 13.33   1  0.29583E+03  0.15651E-01  0.33893E+00  0.31938E+01  0.29610E+03  0.12440E+00  0.12648E+03  0.38647E+03
19970914 12.00 19970915 13.67   1  0.29632E+03  0.15747E-01  0.38353E+00  0.32221E+01  0.29694E+03  0.12440E+00  0.17160E+03  0.39168E+03
19970914 12.00 19970915 14.00   1  0.29676E+03  0.15837E-01  0.39314E+00  0.32130E+01  0.29773E+03  0.12440E+00  0.21585E+03  0.39660E+03
19970914 12.00 19970915 14.33   1  0.29719E+03  0.15939E-01  0.36936E+00  0.31694E+01  0.29853E+03  0.12440E+00  0.25875E+03  0.40137E+03
19970914 12.00 19970915 14.67   1  0.29766E+03  0.16061E-01  0.32440E+00  0.31170E+01  0.29936E+03  0.12440E+00  0.29989E+03  0.40617E+03
19970914 12.00 19970915 15.00   1  0.29816E+03  0.16195E-01  0.27743E+00  0.30823E+01  0.30020E+03  0.12440E+00  0.33899E+03  0.41118E+03
19970914 12.00 19970915 15.33   1  0.29906E+03  0.16307E-01  0.30757E+00  0.31979E+01  0.30232E+03  0.12440E+00  0.52911E+03  0.38976E+03
19970914 12.00 19970915 15.67   1  0.29962E+03  0.16053E-01  0.49795E+00  0.34495E+01  0.30320E+03  0.12440E+00  0.57703E+03  0.40295E+03
19970914 12.00 19970915 16.00   1  0.30016E+03  0.15938E-01  0.58031E+00  0.35696E+01  0.30390E+03  0.12440E+00  0.62079E+03  0.40851E+03
19970914 12.00 19970915 16.33   1  0.30068E+03  0.15878E-01  0.59809E+00  0.35155E+01  0.30475E+03  0.12440E+00  0.66007E+03  0.41292E+03
19970914 12.00 19970915 16.67   1  0.30099E+03  0.15863E-01  0.59468E+00  0.34544E+01  0.30524E+03  0.12440E+00  0.69456E+03  0.41834E+03
19970914 12.00 19970915 17.00   1  0.30127E+03  0.15799E-01  0.60725E+00  0.34178E+01  0.30564E+03  0.12440E+00  0.72397E+03  0.42156E+03
19970914 12.00 19970915 17.33   1  0.30162E+03  0.15698E-01  0.60743E+00  0.34753E+01  0.30573E+03  0.12440E+00  0.74812E+03  0.42415E+03
19970914 12.00 19970915 17.67   1  0.30208E+03  0.15529E-01  0.59129E+00  0.36028E+01  0.30606E+03  0.12440E+00  0.76679E+03  0.42476E+03
19970914 12.00 19970915 18.00   1  0.30247E+03  0.15471E-01  0.55890E+00  0.36573E+01  0.30670E+03  0.12440E+00  0.77984E+03  0.42689E+03
19970914 12.00 19970915 18.33   1  0.30267E+03  0.15462E-01  0.44150E+00  0.36973E+01  0.30622E+03  0.12440E+00  0.74519E+03  0.40620E+03
19970914 12.00 19970915 18.67   1  0.30288E+03  0.15378E-01  0.33221E+00  0.37217E+01  0.30626E+03  0.12440E+00  0.74684E+03  0.40316E+03
19970914 12.00 19970915 19.00   1  0.30317E+03  0.15297E-01  0.21958E+00  0.37811E+01  0.30640E+03  0.12440E+00  0.74305E+03  0.40342E+03
19970914 12.00 19970915 19.33   1  0.30342E+03  0.15160E-01  0.18460E+00  0.38525E+01  0.30651E+03  0.12440E+00  0.73379E+03  0.40435E+03
19970914 12.00 19970915 19.67   1  0.30354E+03  0.15059E-01  0.11812E+00  0.39187E+01  0.30639E+03  0.12440E+00  0.71917E+03  0.40509E+03
19970914 12.00 19970915 20.00   1  0.30365E+03  0.15020E-01  0.28661E-01  0.39988E+01  0.30635E+03  0.12440E+00  0.69927E+03  0.40429E+03
19970914 12.00 19970915 20.33   1  0.30373E+03  0.14989E-01 -0.54748E-01  0.40887E+01  0.30618E+03  0.12440E+00  0.67425E+03  0.40402E+03
19970914 12.00 19970915 20.67   1  0.30375E+03  0.14957E-01 -0.12717E+00  0.42194E+01  0.30598E+03  0.12440E+00  0.64432E+03  0.40291E+03
19970914 12.00 19970915 21.00   1  0.30367E+03  0.14907E-01 -0.17256E+00  0.43253E+01  0.30570E+03  0.12440E+00  0.60970E+03  0.40157E+03
19970914 12.00 19970915 21.33   1  0.30326E+03  0.14878E-01 -0.28962E+00  0.43305E+01  0.30405E+03  0.12440E+00  0.39528E+03  0.42235E+03
19970914 12.00 19970915 21.67   1  0.30318E+03  0.15004E-01 -0.44360E+00  0.43921E+01  0.30368E+03  0.12440E+00  0.36528E+03  0.41166E+03
19970914 12.00 19970915 22.00   1  0.30309E+03  0.15067E-01 -0.57790E+00  0.45006E+01  0.30337E+03  0.12440E+00  0.33267E+03  0.40932E+03
19970914 12.00 19970915 22.33   1  0.30286E+03  0.15197E-01 -0.69908E+00  0.45822E+01  0.30299E+03  0.12440E+00  0.29767E+03  0.40737E+03
19970914 12.00 19970915 22.67   1  0.30263E+03  0.15322E-01 -0.79163E+00  0.45865E+01  0.30241E+03  0.12440E+00  0.26059E+03  0.40495E+03
19970914 12.00 19970915 23.00   1  0.30234E+03  0.15465E-01 -0.90259E+00  0.45325E+01  0.30188E+03  0.12440E+00  0.22169E+03  0.40132E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  3  3  3 260.30  38.80 264.60  34.80
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970915 12.00 19970915 23.33   1  0.30343E+03  0.16167E-01 -0.15976E+01  0.43151E+01  0.30245E+03  0.12475E+00  0.20521E+03  0.39234E+03
19970915 12.00 19970915 23.67   1  0.30288E+03  0.16175E-01 -0.16644E+01  0.42891E+01  0.30169E+03  0.12475E+00  0.15852E+03  0.38797E+03
19970915 12.00 19970916  0.00   1  0.30217E+03  0.16032E-01 -0.16953E+01  0.43165E+01  0.30080E+03  0.12475E+00  0.11123E+03  0.38319E+03
19970915 12.00 19970916  0.33   1  0.30114E+03  0.15910E-01 -0.16653E+01  0.43192E+01  0.29938E+03  0.12475E+00  0.62676E+01  0.40237E+03
19970915 12.00 19970916  0.67   1  0.30070E+03  0.15819E-01 -0.16592E+01  0.44972E+01  0.29898E+03  0.12475E+00  0.19863E+01  0.39364E+03
19970915 12.00 19970916  1.00   1  0.30038E+03  0.15749E-01 -0.15977E+01  0.46423E+01  0.29872E+03  0.12475E+00 -0.19531E-02  0.39119E+03
19970915 12.00 19970916  1.33   1  0.30011E+03  0.15683E-01 -0.15022E+01  0.47539E+01  0.29850E+03  0.12475E+00  0.19531E-02  0.38959E+03
19970915 12.00 19970916  1.67   1  0.29987E+03  0.15619E-01 -0.13881E+01  0.48378E+01  0.29829E+03  0.12475E+00  0.00000E+00  0.38825E+03
19970915 12.00 19970916  2.00   1  0.29965E+03  0.15553E-01 -0.12664E+01  0.49037E+01  0.29810E+03  0.12475E+00  0.00000E+00  0.38701E+03
19970915 12.00 19970916  2.33   1  0.29945E+03  0.15488E-01 -0.11368E+01  0.49499E+01  0.29791E+03  0.12475E+00  0.00000E+00  0.38584E+03
19970915 12.00 19970916  2.67   1  0.29925E+03  0.15423E-01 -0.10003E+01  0.49744E+01  0.29774E+03  0.12475E+00 -0.19531E-02  0.38473E+03
19970915 12.00 19970916  3.00   1  0.29906E+03  0.15353E-01 -0.86764E+00  0.49993E+01  0.29756E+03  0.12475E+00  0.19531E-02  0.38368E+03
19970915 12.00 19970916  3.33   1  0.29885E+03  0.15272E-01 -0.74075E+00  0.50235E+01  0.29735E+03  0.12475E+00  0.00000E+00  0.37997E+03
19970915 12.00 19970916  3.67   1  0.29868E+03  0.15195E-01 -0.61907E+00  0.50540E+01  0.29719E+03  0.12475E+00  0.00000E+00  0.37869E+03
19970915 12.00 19970916  4.00   1  0.29852E+03  0.15116E-01 -0.50305E+00  0.50830E+01  0.29704E+03  0.12475E+00  0.00000E+00  0.37775E+03
19970915 12.00 19970916  4.33   1  0.29837E+03  0.15036E-01 -0.39200E+00  0.51106E+01  0.29691E+03  0.12475E+00 -0.19531E-02  0.37688E+03
19970915 12.00 19970916  4.67   1  0.29823E+03  0.14956E-01 -0.28551E+00  0.51394E+01  0.29678E+03  0.12475E+00  0.19531E-02  0.37607E+03
19970915 12.00 19970916  5.00   1  0.29809E+03  0.14877E-01 -0.18954E+00  0.51704E+01  0.29665E+03  0.12475E+00  0.00000E+00  0.37528E+03
19970915 12.00 19970916  5.33   1  0.29796E+03  0.14799E-01 -0.10559E+00  0.52040E+01  0.29654E+03  0.12475E+00 -0.19531E-02  0.37457E+03
19970915 12.00 19970916  5.67   1  0.29784E+03  0.14724E-01 -0.34089E-01  0.52395E+01  0.29643E+03  0.12475E+00  0.00000E+00  0.37387E+03
19970915 12.00 19970916  6.00   1  0.29772E+03  0.14651E-01  0.27421E-01  0.52731E+01  0.29632E+03  0.12475E+00  0.19531E-02  0.37323E+03
19970915 12.00 19970916  6.33   1  0.29759E+03  0.14582E-01  0.81430E-01  0.52960E+01  0.29621E+03  0.12475E+00 -0.19531E-02  0.37195E+03
19970915 12.00 19970916  6.67   1  0.29748E+03  0.14518E-01  0.12773E+00  0.53141E+01  0.29611E+03  0.12475E+00  0.00000E+00  0.37125E+03
19970915 12.00 19970916  7.00   1  0.29737E+03  0.14458E-01  0.16759E+00  0.53283E+01  0.29601E+03  0.12475E+00  0.00000E+00  0.37067E+03
19970915 12.00 19970916  7.33   1  0.29727E+03  0.14403E-01  0.20286E+00  0.53429E+01  0.29591E+03  0.12475E+00  0.00000E+00  0.37009E+03
19970915 12.00 19970916  7.67   1  0.29717E+03  0.14354E-01  0.23314E+00  0.53654E+01  0.29583E+03  0.12475E+00  0.19531E-02  0.36953E+03
19970915 12.00 19970916  8.00   1  0.29708E+03  0.14310E-01  0.26170E+00  0.53944E+01  0.29575E+03  0.12475E+00 -0.19531E-02  0.36901E+03
19970915 12.00 19970916  8.33   1  0.29699E+03  0.14272E-01  0.29036E+00  0.54269E+01  0.29567E+03  0.12475E+00  0.00000E+00  0.36855E+03
19970915 12.00 19970916  8.67   1  0.29689E+03  0.14238E-01  0.31990E+00  0.54617E+01  0.29559E+03  0.12475E+00  0.00000E+00  0.36809E+03
19970915 12.00 19970916  9.00   1  0.29680E+03  0.14210E-01  0.34817E+00  0.54984E+01  0.29551E+03  0.12475E+00  0.19531E-02  0.36762E+03
19970915 12.00 19970916  9.33   1  0.29672E+03  0.14186E-01  0.37650E+00  0.55406E+01  0.29546E+03  0.12475E+00  0.00000E+00  0.36801E+03
19970915 12.00 19970916  9.67   1  0.29664E+03  0.14166E-01  0.40598E+00  0.55814E+01  0.29539E+03  0.12475E+00 -0.19531E-02  0.36768E+03
19970915 12.00 19970916 10.00   1  0.29656E+03  0.14151E-01  0.43573E+00  0.56218E+01  0.29533E+03  0.12475E+00  0.19531E-02  0.36731E+03
19970915 12.00 19970916 10.33   1  0.29648E+03  0.14140E-01  0.46278E+00  0.56620E+01  0.29526E+03  0.12475E+00  0.00000E+00  0.36692E+03
19970915 12.00 19970916 10.67   1  0.29641E+03  0.14132E-01  0.48813E+00  0.56990E+01  0.29520E+03  0.12475E+00  0.00000E+00  0.36655E+03
19970915 12.00 19970916 11.00   1  0.29633E+03  0.14128E-01  0.51411E+00  0.57236E+01  0.29514E+03  0.12475E+00  0.00000E+00  0.36620E+03
19970915 12.00 19970916 11.33   1  0.29626E+03  0.14126E-01  0.54183E+00  0.57298E+01  0.29508E+03  0.12475E+00  0.00000E+00  0.36585E+03
19970915 12.00 19970916 11.67   1  0.29619E+03  0.14126E-01  0.57301E+00  0.57191E+01  0.29502E+03  0.12475E+00  0.00000E+00  0.36551E+03
19970915 12.00 19970916 12.00   1  0.29612E+03  0.14127E-01  0.60863E+00  0.56965E+01  0.29496E+03  0.12475E+00  0.00000E+00  0.36513E+03
19970915 12.00 19970916 12.33   1  0.29611E+03  0.14153E-01  0.65059E+00  0.56807E+01  0.29498E+03  0.12475E+00  0.00000E+00  0.36876E+03
19970915 12.00 19970916 12.67   1  0.29644E+03  0.14221E-01  0.71554E+00  0.57696E+01  0.29562E+03  0.12475E+00  0.42480E+02  0.36889E+03
19970915 12.00 19970916 13.00   1  0.29690E+03  0.14305E-01  0.80359E+00  0.58824E+01  0.29642E+03  0.12475E+00  0.91158E+02  0.37259E+03
19970915 12.00 19970916 13.33   1  0.29741E+03  0.14391E-01  0.90170E+00  0.59772E+01  0.29730E+03  0.12475E+00  0.14307E+03  0.37732E+03
19970915 12.00 19970916 13.67   1  0.29794E+03  0.14495E-01  0.94883E+00  0.58850E+01  0.29819E+03  0.12475E+00  0.19491E+03  0.38254E+03
19970915 12.00 19970916 14.00   1  0.29849E+03  0.14604E-01  0.99005E+00  0.58135E+01  0.29909E+03  0.12475E+00  0.24576E+03  0.38791E+03
19970915 12.00 19970916 14.33   1  0.29904E+03  0.14710E-01  0.10468E+01  0.58305E+01  0.29995E+03  0.12475E+00  0.29505E+03  0.39330E+03
19970915 12.00 19970916 14.67   1  0.29955E+03  0.14767E-01  0.11844E+01  0.60666E+01  0.30074E+03  0.12475E+00  0.34233E+03  0.39859E+03
19970915 12.00 19970916 15.00   1  0.30006E+03  0.14825E-01  0.13166E+01  0.62426E+01  0.30147E+03  0.12475E+00  0.38723E+03  0.40343E+03
19970915 12.00 19970916 15.33   1  0.30091E+03  0.14919E-01  0.14858E+01  0.64098E+01  0.30317E+03  0.12475E+00  0.55601E+03  0.38555E+03
19970915 12.00 19970916 15.67   1  0.30153E+03  0.15024E-01  0.15691E+01  0.63777E+01  0.30400E+03  0.12475E+00  0.60660E+03  0.39620E+03
19970915 12.00 19970916 16.00   1  0.30215E+03  0.15176E-01  0.15881E+01  0.62800E+01  0.30478E+03  0.12475E+00  0.65281E+03  0.40146E+03
19970915 12.00 19970916 16.33   1  0.30275E+03  0.15337E-01  0.15974E+01  0.61897E+01  0.30552E+03  0.12475E+00  0.69427E+03  0.40647E+03
19970915 12.00 19970916 16.67   1  0.30332E+03  0.15451E-01  0.16548E+01  0.61357E+01  0.30617E+03  0.12475E+00  0.73064E+03  0.41117E+03
19970915 12.00 19970916 17.00   1  0.30379E+03  0.15396E-01  0.19135E+01  0.62746E+01  0.30663E+03  0.12475E+00  0.76168E+03  0.41544E+03
19970915 12.00 19970916 17.33   1  0.30424E+03  0.15353E-01  0.20754E+01  0.63090E+01  0.30705E+03  0.12475E+00  0.78712E+03  0.41844E+03
19970915 12.00 19970916 17.67   1  0.30467E+03  0.15357E-01  0.21509E+01  0.62395E+01  0.30745E+03  0.12475E+00  0.80679E+03  0.42116E+03
19970915 12.00 19970916 18.00   1  0.30507E+03  0.15421E-01  0.21570E+01  0.61022E+01  0.30784E+03  0.12475E+00  0.82049E+03  0.42379E+03
19970915 12.00 19970916 18.33   1  0.30542E+03  0.15480E-01  0.21561E+01  0.59487E+01  0.30811E+03  0.12475E+00  0.83839E+03  0.40864E+03
19970915 12.00 19970916 18.67   1  0.30575E+03  0.15516E-01  0.21910E+01  0.58078E+01  0.30838E+03  0.12475E+00  0.83999E+03  0.41042E+03
19970915 12.00 19970916 19.00   1  0.30604E+03  0.15523E-01  0.22459E+01  0.56661E+01  0.30858E+03  0.12475E+00  0.83540E+03  0.41220E+03
19970915 12.00 19970916 19.33   1  0.30631E+03  0.15491E-01  0.23153E+01  0.55215E+01  0.30872E+03  0.12475E+00  0.82465E+03  0.41352E+03
19970915 12.00 19970916 19.67   1  0.30654E+03  0.15450E-01  0.23729E+01  0.53710E+01  0.30880E+03  0.12475E+00  0.80786E+03  0.41443E+03
19970915 12.00 19970916 20.00   1  0.30661E+03  0.15364E-01  0.24489E+01  0.52137E+01  0.30882E+03  0.12475E+00  0.78508E+03  0.41496E+03
19970915 12.00 19970916 20.33   1  0.30676E+03  0.15282E-01  0.24759E+01  0.50145E+01  0.30875E+03  0.12475E+00  0.75655E+03  0.41505E+03
19970915 12.00 19970916 20.67   1  0.30682E+03  0.15165E-01  0.25341E+01  0.48134E+01  0.30864E+03  0.12475E+00  0.72245E+03  0.41460E+03
19970915 12.00 19970916 21.00   1  0.30655E+03  0.15055E-01  0.25362E+01  0.45831E+01  0.30839E+03  0.12475E+00  0.68309E+03  0.41383E+03
19970915 12.00 19970916 21.33   1  0.30602E+03  0.15067E-01  0.22852E+01  0.41566E+01  0.30647E+03  0.12475E+00  0.42800E+03  0.42579E+03
19970915 12.00 19970916 21.67   1  0.30548E+03  0.15121E-01  0.21429E+01  0.38689E+01  0.30607E+03  0.12475E+00  0.39508E+03  0.41309E+03
19970915 12.00 19970916 22.00   1  0.30538E+03  0.15196E-01  0.19179E+01  0.35986E+01  0.30544E+03  0.12475E+00  0.35930E+03  0.41052E+03
19970915 12.00 19970916 22.33   1  0.30512E+03  0.15282E-01  0.17261E+01  0.33728E+01  0.30507E+03  0.12475E+00  0.32092E+03  0.40648E+03
19970915 12.00 19970916 22.67   1  0.30492E+03  0.15476E-01  0.14745E+01  0.31460E+01  0.30449E+03  0.12475E+00  0.28030E+03  0.40405E+03
19970915 12.00 19970916 23.00   1  0.30449E+03  0.15603E-01  0.12219E+01  0.29779E+01  0.30383E+03  0.12475E+00  0.23771E+03  0.40033E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  3  3  3 260.30  38.80 264.60  34.80
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970916 12.00 19970916 23.33   1  0.30488E+03  0.14603E-01  0.14932E+01  0.23651E+01  0.30355E+03  0.12551E+00  0.19664E+03  0.40080E+03
19970916 12.00 19970916 23.67   1  0.30430E+03  0.14712E-01  0.12253E+01  0.21972E+01  0.30269E+03  0.12551E+00  0.15075E+03  0.39664E+03
19970916 12.00 19970917  0.00   1  0.30354E+03  0.14685E-01  0.99174E+00  0.20533E+01  0.30172E+03  0.12551E+00  0.10427E+03  0.39119E+03
19970916 12.00 19970917  0.33   1  0.30225E+03  0.14586E-01  0.87932E+00  0.19680E+01  0.29999E+03  0.12551E+00  0.58242E+01  0.40729E+03
19970916 12.00 19970917  0.67   1  0.30170E+03  0.14417E-01  0.77738E+00  0.18661E+01  0.29940E+03  0.12551E+00  0.16934E+01  0.39667E+03
19970916 12.00 19970917  1.00   1  0.30129E+03  0.14282E-01  0.68059E+00  0.17355E+01  0.29897E+03  0.12551E+00  0.19531E-02  0.39307E+03
19970916 12.00 19970917  1.33   1  0.30100E+03  0.14122E-01  0.60742E+00  0.16031E+01  0.29862E+03  0.12551E+00  0.00000E+00  0.39047E+03
19970916 12.00 19970917  1.67   1  0.30069E+03  0.13990E-01  0.55380E+00  0.14755E+01  0.29829E+03  0.12551E+00 -0.19531E-02  0.38836E+03
19970916 12.00 19970917  2.00   1  0.30039E+03  0.13911E-01  0.49431E+00  0.13470E+01  0.29798E+03  0.12551E+00  0.19531E-02  0.38639E+03
19970916 12.00 19970917  2.33   1  0.30004E+03  0.13870E-01  0.44363E+00  0.12214E+01  0.29765E+03  0.12551E+00  0.00000E+00  0.38451E+03
19970916 12.00 19970917  2.67   1  0.29968E+03  0.13856E-01  0.38843E+00  0.10910E+01  0.29733E+03  0.12551E+00 -0.19531E-02  0.38254E+03
19970916 12.00 19970917  3.00   1  0.29932E+03  0.13833E-01  0.34312E+00  0.97995E+00  0.29701E+03  0.12551E+00  0.19531E-02  0.38065E+03
19970916 12.00 19970917  3.33   1  0.29915E+03  0.13839E-01  0.31898E+00  0.90613E+00  0.29697E+03  0.12551E+00  0.00000E+00  0.38629E+03
19970916 12.00 19970917  3.67   1  0.29883E+03  0.13820E-01  0.30501E+00  0.83166E+00  0.29673E+03  0.12551E+00  0.00000E+00  0.38611E+03
19970916 12.00 19970917  4.00   1  0.29852E+03  0.13787E-01  0.30533E+00  0.75774E+00  0.29649E+03  0.12551E+00  0.00000E+00  0.38468E+03
19970916 12.00 19970917  4.33   1  0.29826E+03  0.13739E-01  0.31468E+00  0.67736E+00  0.29626E+03  0.12551E+00 -0.19531E-02  0.38323E+03
19970916 12.00 19970917  4.67   1  0.29801E+03  0.13675E-01  0.32202E+00  0.58513E+00  0.29604E+03  0.12551E+00  0.19531E-02  0.38188E+03
19970916 12.00 19970917  5.00   1  0.29778E+03  0.13613E-01  0.31191E+00  0.48464E+00  0.29584E+03  0.12551E+00  0.00000E+00  0.38060E+03
19970916 12.00 19970917  5.33   1  0.29757E+03  0.13553E-01  0.27512E+00  0.38273E+00  0.29563E+03  0.12551E+00  0.00000E+00  0.37940E+03
