#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  1  1  4 262.67  36.22
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970914 12.00 19970914 23.33   1  0.30114E+03  0.16980E-01  0.14292E+00  0.33007E+01  0.30058E+03  0.12353E+00  0.16448E+03  0.38408E+03
19970914 12.00 19970914 23.67   1  0.30077E+03  0.17071E-01  0.59687E-01  0.29681E+01  0.30001E+03  0.12353E+00  0.12681E+03  0.38112E+03
19970914 12.00 19970915  0.00   1  0.30021E+03  0.17094E-01 -0.41922E-01  0.26353E+01  0.29919E+03  0.12353E+00  0.88653E+02  0.37761E+03
19970914 12.00 19970915  0.33   1  0.29901E+03  0.17099E-01 -0.12524E+00  0.24860E+01  0.29763E+03  0.12353E+00  0.45869E+01  0.40149E+03
19970914 12.00 19970915  0.67   1  0.29860E+03  0.16976E-01 -0.21269E+00  0.25541E+01  0.29716E+03  0.12353E+00  0.16533E+01  0.39208E+03
19970914 12.00 19970915  1.00   1  0.29830E+03  0.16885E-01 -0.25412E+00  0.25801E+01  0.29683E+03  0.12353E+00  0.00000E+00  0.38927E+03
19970914 12.00 19970915  1.33   1  0.29804E+03  0.16804E-01 -0.24768E+00  0.25896E+01  0.29658E+03  0.12353E+00 -0.97656E-03  0.38736E+03
19970914 12.00 19970915  1.67   1  0.29780E+03  0.16723E-01 -0.20689E+00  0.25942E+01  0.29636E+03  0.12353E+00  0.97656E-03  0.38588E+03
19970914 12.00 19970915  2.00   1  0.29758E+03  0.16642E-01 -0.15841E+00  0.26012E+01  0.29614E+03  0.12353E+00  0.00000E+00  0.38451E+03
19970914 12.00 19970915  2.33   1  0.29739E+03  0.16558E-01 -0.11164E+00  0.26235E+01  0.29595E+03  0.12353E+00  0.00000E+00  0.38325E+03
19970914 12.00 19970915  2.67   1  0.29722E+03  0.16473E-01 -0.88492E-01  0.26639E+01  0.29579E+03  0.12353E+00  0.00000E+00  0.38215E+03
19970914 12.00 19970915  3.00   1  0.29709E+03  0.16393E-01 -0.94389E-01  0.27237E+01  0.29567E+03  0.12353E+00  0.00000E+00  0.38121E+03
19970914 12.00 19970915  3.33   1  0.29700E+03  0.16330E-01 -0.10758E+00  0.27758E+01  0.29564E+03  0.12353E+00  0.00000E+00  0.38168E+03
19970914 12.00 19970915  3.67   1  0.29684E+03  0.16270E-01 -0.10299E+00  0.27904E+01  0.29554E+03  0.12353E+00  0.00000E+00  0.38145E+03
19970914 12.00 19970915  4.00   1  0.29667E+03  0.16207E-01 -0.75174E-01  0.28201E+01  0.29543E+03  0.12353E+00  0.00000E+00  0.38091E+03
19970914 12.00 19970915  4.33   1  0.29652E+03  0.16146E-01 -0.29669E-01  0.28583E+01  0.29533E+03  0.12353E+00  0.00000E+00  0.38025E+03
19970914 12.00 19970915  4.67   1  0.29639E+03  0.16085E-01  0.18863E-01  0.28985E+01  0.29524E+03  0.12353E+00 -0.97656E-03  0.37965E+03
19970914 12.00 19970915  5.00   1  0.29627E+03  0.16025E-01  0.77553E-01  0.29423E+01  0.29516E+03  0.12353E+00  0.00000E+00  0.37914E+03
19970914 12.00 19970915  5.33   1  0.29616E+03  0.15969E-01  0.13605E+00  0.29823E+01  0.29508E+03  0.12353E+00  0.97656E-03  0.37868E+03
19970914 12.00 19970915  5.67   1  0.29607E+03  0.15923E-01  0.19475E+00  0.30125E+01  0.29501E+03  0.12353E+00  0.00000E+00  0.37821E+03
19970914 12.00 19970915  6.00   1  0.29598E+03  0.15887E-01  0.24738E+00  0.30309E+01  0.29495E+03  0.12353E+00  0.00000E+00  0.37781E+03
19970914 12.00 19970915  6.33   1  0.29590E+03  0.15857E-01  0.29571E+00  0.30412E+01  0.29488E+03  0.12353E+00  0.00000E+00  0.37744E+03
19970914 12.00 19970915  6.67   1  0.29581E+03  0.15832E-01  0.33217E+00  0.30273E+01  0.29481E+03  0.12353E+00  0.00000E+00  0.37707E+03
19970914 12.00 19970915  7.00   1  0.29572E+03  0.15815E-01  0.35942E+00  0.30194E+01  0.29474E+03  0.12353E+00  0.00000E+00  0.37665E+03
19970914 12.00 19970915  7.33   1  0.29562E+03  0.15806E-01  0.37402E+00  0.29966E+01  0.29466E+03  0.12353E+00  0.00000E+00  0.37621E+03
19970914 12.00 19970915  7.67   1  0.29552E+03  0.15801E-01  0.38067E+00  0.29785E+01  0.29458E+03  0.12353E+00  0.00000E+00  0.37579E+03
19970914 12.00 19970915  8.00   1  0.29542E+03  0.15801E-01  0.37220E+00  0.29529E+01  0.29450E+03  0.12353E+00  0.00000E+00  0.37529E+03
19970914 12.00 19970915  8.33   1  0.29533E+03  0.15801E-01  0.35480E+00  0.29348E+01  0.29442E+03  0.12353E+00 -0.97656E-03  0.37483E+03
19970914 12.00 19970915  8.67   1  0.29523E+03  0.15802E-01  0.32674E+00  0.29269E+01  0.29435E+03  0.12353E+00  0.97656E-03  0.37440E+03
19970914 12.00 19970915  9.00   1  0.29514E+03  0.15803E-01  0.30062E+00  0.29211E+01  0.29428E+03  0.12353E+00 -0.97656E-03  0.37396E+03
19970914 12.00 19970915  9.33   1  0.29506E+03  0.15802E-01  0.26923E+00  0.29141E+01  0.29421E+03  0.12353E+00  0.97656E-03  0.37367E+03
19970914 12.00 19970915  9.67   1  0.29499E+03  0.15801E-01  0.23684E+00  0.29198E+01  0.29415E+03  0.12353E+00  0.00000E+00  0.37329E+03
19970914 12.00 19970915 10.00   1  0.29493E+03  0.15799E-01  0.21914E+00  0.29500E+01  0.29410E+03  0.12353E+00  0.00000E+00  0.37292E+03
19970914 12.00 19970915 10.33   1  0.29488E+03  0.15795E-01  0.19370E+00  0.29803E+01  0.29406E+03  0.12353E+00 -0.97656E-03  0.37267E+03
19970914 12.00 19970915 10.67   1  0.29482E+03  0.15787E-01  0.17327E+00  0.30062E+01  0.29403E+03  0.12353E+00  0.97656E-03  0.37243E+03
19970914 12.00 19970915 11.00   1  0.29478E+03  0.15769E-01  0.17308E+00  0.30342E+01  0.29400E+03  0.12353E+00 -0.97656E-03  0.37221E+03
19970914 12.00 19970915 11.33   1  0.29474E+03  0.15745E-01  0.17268E+00  0.30524E+01  0.29397E+03  0.12353E+00  0.97656E-03  0.37207E+03
19970914 12.00 19970915 11.67   1  0.29469E+03  0.15719E-01  0.19228E+00  0.30498E+01  0.29394E+03  0.12353E+00  0.00000E+00  0.37188E+03
19970914 12.00 19970915 12.00   1  0.29464E+03  0.15689E-01  0.21960E+00  0.30404E+01  0.29390E+03  0.12353E+00  0.00000E+00  0.37169E+03
19970914 12.00 19970915 12.33   1  0.29470E+03  0.15707E-01  0.27130E+00  0.30304E+01  0.29401E+03  0.12353E+00  0.00000E+00  0.37833E+03
19970914 12.00 19970915 12.67   1  0.29525E+03  0.15784E-01  0.36541E+00  0.32105E+01  0.29496E+03  0.12353E+00  0.39014E+02  0.37897E+03
19970914 12.00 19970915 13.00   1  0.29577E+03  0.15846E-01  0.47232E+00  0.33062E+01  0.29590E+03  0.12353E+00  0.81120E+02  0.38445E+03
19970914 12.00 19970915 13.33   1  0.29628E+03  0.15898E-01  0.59282E+00  0.33130E+01  0.29684E+03  0.12353E+00  0.12524E+03  0.39000E+03
19970914 12.00 19970915 13.67   1  0.29676E+03  0.15931E-01  0.67095E+00  0.32302E+01  0.29773E+03  0.12353E+00  0.16919E+03  0.39554E+03
19970914 12.00 19970915 14.00   1  0.29724E+03  0.15982E-01  0.71101E+00  0.30901E+01  0.29863E+03  0.12353E+00  0.21224E+03  0.40084E+03
19970914 12.00 19970915 14.33   1  0.29776E+03  0.16051E-01  0.69211E+00  0.29407E+01  0.29953E+03  0.12353E+00  0.25396E+03  0.40621E+03
19970914 12.00 19970915 14.67   1  0.29830E+03  0.16132E-01  0.61924E+00  0.28167E+01  0.30043E+03  0.12353E+00  0.29396E+03  0.41169E+03
19970914 12.00 19970915 15.00   1  0.29883E+03  0.16228E-01  0.56814E+00  0.27100E+01  0.30132E+03  0.12353E+00  0.33192E+03  0.41723E+03
19970914 12.00 19970915 15.33   1  0.29986E+03  0.16317E-01  0.50389E+00  0.28110E+01  0.30379E+03  0.12353E+00  0.53233E+03  0.40011E+03
19970914 12.00 19970915 15.67   1  0.30049E+03  0.16013E-01  0.66748E+00  0.32043E+01  0.30451E+03  0.12353E+00  0.58012E+03  0.41563E+03
19970914 12.00 19970915 16.00   1  0.30106E+03  0.16035E-01  0.57247E+00  0.32318E+01  0.30534E+03  0.12353E+00  0.62372E+03  0.42027E+03
19970914 12.00 19970915 16.33   1  0.30155E+03  0.16140E-01  0.48875E+00  0.33068E+01  0.30604E+03  0.12353E+00  0.66279E+03  0.42555E+03
19970914 12.00 19970915 16.67   1  0.30157E+03  0.16228E-01  0.49354E+00  0.29894E+01  0.30663E+03  0.12353E+00  0.69705E+03  0.43011E+03
19970914 12.00 19970915 17.00   1  0.30167E+03  0.16291E-01  0.44488E+00  0.28881E+01  0.30716E+03  0.12353E+00  0.72624E+03  0.43397E+03
19970914 12.00 19970915 17.33   1  0.30182E+03  0.16319E-01  0.32944E+00  0.27836E+01  0.30753E+03  0.12353E+00  0.75011E+03  0.43744E+03
19970914 12.00 19970915 17.67   1  0.30244E+03  0.16277E-01  0.82516E-02  0.29917E+01  0.30785E+03  0.12353E+00  0.76849E+03  0.43983E+03
19970914 12.00 19970915 18.00   1  0.30190E+03  0.15222E-01 -0.16917E+00  0.27966E+01  0.30811E+03  0.12353E+00  0.78124E+03  0.44195E+03
19970914 12.00 19970915 18.33   1  0.30262E+03  0.15450E-01 -0.58856E+00  0.27590E+01  0.30693E+03  0.12353E+00  0.69487E+03  0.42355E+03
19970914 12.00 19970915 18.67   1  0.30322E+03  0.15631E-01 -0.89168E+00  0.28543E+01  0.30733E+03  0.12353E+00  0.69597E+03  0.41579E+03
19970914 12.00 19970915 19.00   1  0.30362E+03  0.15659E-01 -0.10980E+01  0.31381E+01  0.30748E+03  0.12353E+00  0.69195E+03  0.41838E+03
19970914 12.00 19970915 19.33   1  0.30394E+03  0.15322E-01 -0.85320E+00  0.28923E+01  0.30751E+03  0.12353E+00  0.68286E+03  0.41936E+03
19970914 12.00 19970915 19.67   1  0.30389E+03  0.15312E-01 -0.80194E+00  0.32304E+01  0.30720E+03  0.12353E+00  0.66876E+03  0.41952E+03
19970914 12.00 19970915 20.00   1  0.30396E+03  0.15014E-01 -0.73313E+00  0.35622E+01  0.30681E+03  0.12353E+00  0.64976E+03  0.41749E+03
19970914 12.00 19970915 20.33   1  0.30399E+03  0.14910E-01 -0.76518E+00  0.39295E+01  0.30683E+03  0.12353E+00  0.62601E+03  0.41492E+03
19970914 12.00 19970915 20.67   1  0.30407E+03  0.14849E-01 -0.78757E+00  0.42923E+01  0.30661E+03  0.12353E+00  0.59770E+03  0.41503E+03
19970914 12.00 19970915 21.00   1  0.30382E+03  0.14846E-01 -0.72693E+00  0.46032E+01  0.30633E+03  0.12353E+00  0.56500E+03  0.41359E+03
19970914 12.00 19970915 21.33   1  0.30349E+03  0.14912E-01 -0.92390E+00  0.47744E+01  0.30490E+03  0.12353E+00  0.39469E+03  0.42686E+03
19970914 12.00 19970915 21.67   1  0.30318E+03  0.15113E-01 -0.10353E+01  0.49823E+01  0.30445E+03  0.12353E+00  0.36436E+03  0.41760E+03
19970914 12.00 19970915 22.00   1  0.30289E+03  0.15300E-01 -0.11049E+01  0.51579E+01  0.30392E+03  0.12353E+00  0.33138E+03  0.41472E+03
19970914 12.00 19970915 22.33   1  0.30266E+03  0.15582E-01 -0.11368E+01  0.51766E+01  0.30345E+03  0.12353E+00  0.29607E+03  0.41131E+03
19970914 12.00 19970915 22.67   1  0.30234E+03  0.15823E-01 -0.11521E+01  0.51686E+01  0.30295E+03  0.12353E+00  0.25865E+03  0.40836E+03
19970914 12.00 19970915 23.00   1  0.30196E+03  0.16023E-01 -0.12010E+01  0.50323E+01  0.30236E+03  0.12353E+00  0.21946E+03  0.40516E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  1  1  4 262.67  36.22
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970915 12.00 19970915 23.33   1  0.30133E+03  0.18262E-01 -0.18592E+01  0.45558E+01  0.29985E+03  0.12388E+00  0.18839E+03  0.38146E+03
19970915 12.00 19970915 23.67   1  0.30097E+03  0.17947E-01 -0.18238E+01  0.47038E+01  0.29947E+03  0.12388E+00  0.14447E+03  0.37945E+03
19970915 12.00 19970916  0.00   1  0.30053E+03  0.17549E-01 -0.16598E+01  0.47377E+01  0.29898E+03  0.12388E+00  0.10001E+03  0.37711E+03
19970915 12.00 19970916  0.33   1  0.29989E+03  0.17142E-01 -0.14461E+01  0.46500E+01  0.29814E+03  0.12388E+00  0.49336E+01  0.40233E+03
19970915 12.00 19970916  0.67   1  0.29962E+03  0.16850E-01 -0.12707E+01  0.46353E+01  0.29790E+03  0.12388E+00  0.17070E+01  0.39724E+03
19970915 12.00 19970916  1.00   1  0.29941E+03  0.16592E-01 -0.11276E+01  0.46057E+01  0.29772E+03  0.12388E+00 -0.97656E-03  0.39583E+03
19970915 12.00 19970916  1.33   1  0.29926E+03  0.16357E-01 -0.10466E+01  0.46083E+01  0.29759E+03  0.12388E+00  0.97656E-03  0.39476E+03
19970915 12.00 19970916  1.67   1  0.29913E+03  0.16138E-01 -0.10252E+01  0.46682E+01  0.29748E+03  0.12388E+00  0.00000E+00  0.39393E+03
19970915 12.00 19970916  2.00   1  0.29903E+03  0.15935E-01 -0.10206E+01  0.47636E+01  0.29740E+03  0.12388E+00  0.00000E+00  0.39331E+03
19970915 12.00 19970916  2.33   1  0.29894E+03  0.15745E-01 -0.10072E+01  0.48702E+01  0.29734E+03  0.12388E+00  0.00000E+00  0.39284E+03
19970915 12.00 19970916  2.67   1  0.29886E+03  0.15568E-01 -0.96341E+00  0.50001E+01  0.29729E+03  0.12388E+00  0.00000E+00  0.39248E+03
19970915 12.00 19970916  3.00   1  0.29878E+03  0.15405E-01 -0.87125E+00  0.51191E+01  0.29726E+03  0.12388E+00 -0.97656E-03  0.39219E+03
19970915 12.00 19970916  3.33   1  0.29848E+03  0.15235E-01 -0.74505E+00  0.51590E+01  0.29686E+03  0.12388E+00  0.97656E-03  0.37552E+03
19970915 12.00 19970916  3.67   1  0.29833E+03  0.15099E-01 -0.59662E+00  0.52320E+01  0.29675E+03  0.12388E+00 -0.97656E-03  0.37316E+03
19970915 12.00 19970916  4.00   1  0.29820E+03  0.14983E-01 -0.42573E+00  0.52511E+01  0.29665E+03  0.12388E+00  0.97656E-03  0.37249E+03
19970915 12.00 19970916  4.33   1  0.29808E+03  0.14883E-01 -0.26047E+00  0.52439E+01  0.29655E+03  0.12388E+00  0.00000E+00  0.37191E+03
19970915 12.00 19970916  4.67   1  0.29797E+03  0.14798E-01 -0.10910E+00  0.52309E+01  0.29646E+03  0.12388E+00  0.00000E+00  0.37131E+03
19970915 12.00 19970916  5.00   1  0.29785E+03  0.14723E-01  0.11368E-01  0.52222E+01  0.29637E+03  0.12388E+00  0.00000E+00  0.37075E+03
19970915 12.00 19970916  5.33   1  0.29774E+03  0.14666E-01  0.98602E-01  0.52125E+01  0.29627E+03  0.12388E+00 -0.97656E-03  0.37021E+03
19970915 12.00 19970916  5.67   1  0.29763E+03  0.14630E-01  0.15218E+00  0.52084E+01  0.29619E+03  0.12388E+00  0.97656E-03  0.36967E+03
19970915 12.00 19970916  6.00   1  0.29752E+03  0.14595E-01  0.17969E+00  0.52019E+01  0.29610E+03  0.12388E+00 -0.97656E-03  0.36915E+03
19970915 12.00 19970916  6.33   1  0.29745E+03  0.14568E-01  0.19172E+00  0.52098E+01  0.29607E+03  0.12388E+00  0.00000E+00  0.37113E+03
19970915 12.00 19970916  6.67   1  0.29736E+03  0.14550E-01  0.18920E+00  0.51970E+01  0.29599E+03  0.12388E+00  0.97656E-03  0.37095E+03
19970915 12.00 19970916  7.00   1  0.29725E+03  0.14539E-01  0.18092E+00  0.51939E+01  0.29591E+03  0.12388E+00 -0.97656E-03  0.37051E+03
19970915 12.00 19970916  7.33   1  0.29715E+03  0.14535E-01  0.16439E+00  0.52040E+01  0.29583E+03  0.12388E+00  0.97656E-03  0.37003E+03
19970915 12.00 19970916  7.67   1  0.29706E+03  0.14537E-01  0.13785E+00  0.52233E+01  0.29576E+03  0.12388E+00 -0.97656E-03  0.36956E+03
19970915 12.00 19970916  8.00   1  0.29697E+03  0.14545E-01  0.11018E+00  0.52596E+01  0.29570E+03  0.12388E+00  0.00000E+00  0.36913E+03
19970915 12.00 19970916  8.33   1  0.29688E+03  0.14557E-01  0.73451E-01  0.53140E+01  0.29563E+03  0.12388E+00  0.97656E-03  0.36876E+03
19970915 12.00 19970916  8.67   1  0.29679E+03  0.14573E-01  0.30358E-01  0.53906E+01  0.29557E+03  0.12388E+00 -0.97656E-03  0.36839E+03
19970915 12.00 19970916  9.00   1  0.29670E+03  0.14592E-01 -0.61121E-02  0.54745E+01  0.29552E+03  0.12388E+00  0.19531E-02  0.36803E+03
19970915 12.00 19970916  9.33   1  0.29665E+03  0.14616E-01 -0.26629E-01  0.55623E+01  0.29551E+03  0.12388E+00 -0.97656E-03  0.36949E+03
19970915 12.00 19970916  9.67   1  0.29658E+03  0.14640E-01 -0.38926E-01  0.56577E+01  0.29547E+03  0.12388E+00  0.00000E+00  0.36941E+03
19970915 12.00 19970916 10.00   1  0.29651E+03  0.14663E-01 -0.37780E-01  0.57445E+01  0.29543E+03  0.12388E+00  0.00000E+00  0.36920E+03
19970915 12.00 19970916 10.33   1  0.29644E+03  0.14686E-01 -0.17492E-01  0.58245E+01  0.29539E+03  0.12388E+00  0.00000E+00  0.36895E+03
19970915 12.00 19970916 10.67   1  0.29638E+03  0.14706E-01  0.96837E-02  0.58937E+01  0.29534E+03  0.12388E+00 -0.97656E-03  0.36869E+03
19970915 12.00 19970916 11.00   1  0.29632E+03  0.14724E-01  0.61885E-01  0.59290E+01  0.29530E+03  0.12388E+00  0.97656E-03  0.36845E+03
19970915 12.00 19970916 11.33   1  0.29626E+03  0.14738E-01  0.11251E+00  0.59339E+01  0.29526E+03  0.12388E+00  0.00000E+00  0.36820E+03
19970915 12.00 19970916 11.67   1  0.29621E+03  0.14748E-01  0.17378E+00  0.59060E+01  0.29521E+03  0.12388E+00  0.00000E+00  0.36795E+03
19970915 12.00 19970916 12.00   1  0.29615E+03  0.14754E-01  0.24329E+00  0.58726E+01  0.29516E+03  0.12388E+00  0.00000E+00  0.36765E+03
19970915 12.00 19970916 12.33   1  0.29623E+03  0.14783E-01  0.31489E+00  0.58560E+01  0.29530E+03  0.12388E+00  0.00000E+00  0.37668E+03
19970915 12.00 19970916 12.67   1  0.29657E+03  0.14847E-01  0.40974E+00  0.59369E+01  0.29594E+03  0.12388E+00  0.42613E+02  0.37752E+03
19970915 12.00 19970916 13.00   1  0.29700E+03  0.14925E-01  0.51535E+00  0.60383E+01  0.29670E+03  0.12388E+00  0.90254E+02  0.38124E+03
19970915 12.00 19970916 13.33   1  0.29747E+03  0.15003E-01  0.62421E+00  0.61759E+01  0.29751E+03  0.12388E+00  0.14035E+03  0.38575E+03
19970915 12.00 19970916 13.67   1  0.29798E+03  0.15127E-01  0.62109E+00  0.59166E+01  0.29834E+03  0.12388E+00  0.19025E+03  0.39057E+03
19970915 12.00 19970916 14.00   1  0.29848E+03  0.15248E-01  0.63369E+00  0.58326E+01  0.29918E+03  0.12388E+00  0.23916E+03  0.39552E+03
19970915 12.00 19970916 14.33   1  0.29900E+03  0.15360E-01  0.68948E+00  0.58937E+01  0.29998E+03  0.12388E+00  0.28653E+03  0.40060E+03
19970915 12.00 19970916 14.67   1  0.29946E+03  0.15350E-01  0.91585E+00  0.64261E+01  0.30063E+03  0.12388E+00  0.33195E+03  0.40547E+03
19970915 12.00 19970916 15.00   1  0.29992E+03  0.15426E-01  0.10053E+01  0.66350E+01  0.30129E+03  0.12388E+00  0.37505E+03  0.40948E+03
19970915 12.00 19970916 15.33   1  0.30077E+03  0.15599E-01  0.97271E+00  0.66500E+01  0.30296E+03  0.12388E+00  0.54627E+03  0.39336E+03
19970915 12.00 19970916 15.67   1  0.30137E+03  0.15789E-01  0.97107E+00  0.66364E+01  0.30370E+03  0.12388E+00  0.59547E+03  0.40376E+03
19970915 12.00 19970916 16.00   1  0.30197E+03  0.15991E-01  0.92574E+00  0.66026E+01  0.30440E+03  0.12388E+00  0.64037E+03  0.40844E+03
19970915 12.00 19970916 16.33   1  0.30257E+03  0.16196E-01  0.85088E+00  0.66060E+01  0.30507E+03  0.12388E+00  0.68060E+03  0.41293E+03
19970915 12.00 19970916 16.67   1  0.30315E+03  0.16392E-01  0.81406E+00  0.65919E+01  0.30569E+03  0.12388E+00  0.71585E+03  0.41720E+03
19970915 12.00 19970916 17.00   1  0.30370E+03  0.16563E-01  0.82394E+00  0.66569E+01  0.30625E+03  0.12388E+00  0.74587E+03  0.42120E+03
19970915 12.00 19970916 17.33   1  0.30413E+03  0.16396E-01  0.10707E+01  0.70201E+01  0.30653E+03  0.12388E+00  0.77039E+03  0.42486E+03
19970915 12.00 19970916 17.67   1  0.30454E+03  0.16364E-01  0.12576E+01  0.71948E+01  0.30684E+03  0.12388E+00  0.78925E+03  0.42667E+03
19970915 12.00 19970916 18.00   1  0.30494E+03  0.16452E-01  0.13097E+01  0.72179E+01  0.30719E+03  0.12388E+00  0.80231E+03  0.42866E+03
19970915 12.00 19970916 18.33   1  0.30532E+03  0.16575E-01  0.13276E+01  0.71813E+01  0.30757E+03  0.12388E+00  0.84468E+03  0.40948E+03
19970915 12.00 19970916 18.67   1  0.30567E+03  0.16695E-01  0.13675E+01  0.71365E+01  0.30785E+03  0.12388E+00  0.84590E+03  0.41198E+03
19970915 12.00 19970916 19.00   1  0.30601E+03  0.16807E-01  0.13878E+01  0.70763E+01  0.30809E+03  0.12388E+00  0.84089E+03  0.41382E+03
19970915 12.00 19970916 19.33   1  0.30630E+03  0.16891E-01  0.14363E+01  0.70050E+01  0.30827E+03  0.12388E+00  0.82967E+03  0.41538E+03
19970915 12.00 19970916 19.67   1  0.30657E+03  0.16926E-01  0.15269E+01  0.69286E+01  0.30839E+03  0.12388E+00  0.81236E+03  0.41657E+03
19970915 12.00 19970916 20.00   1  0.30673E+03  0.16807E-01  0.17272E+01  0.68970E+01  0.30840E+03  0.12388E+00  0.78904E+03  0.41734E+03
19970915 12.00 19970916 20.33   1  0.30701E+03  0.16566E-01  0.18799E+01  0.69454E+01  0.30827E+03  0.12388E+00  0.75993E+03  0.41740E+03
19970915 12.00 19970916 20.67   1  0.30719E+03  0.16459E-01  0.20129E+01  0.67954E+01  0.30819E+03  0.12388E+00  0.72524E+03  0.41654E+03
19970915 12.00 19970916 21.00   1  0.30697E+03  0.16333E-01  0.22302E+01  0.65988E+01  0.30811E+03  0.12388E+00  0.68524E+03  0.41598E+03
19970915 12.00 19970916 21.33   1  0.30660E+03  0.16291E-01  0.20757E+01  0.59980E+01  0.30646E+03  0.12388E+00  0.44351E+03  0.42698E+03
19970915 12.00 19970916 21.67   1  0.30614E+03  0.16450E-01  0.18304E+01  0.55760E+01  0.30631E+03  0.12388E+00  0.40911E+03  0.41612E+03
19970915 12.00 19970916 22.00   1  0.30602E+03  0.16415E-01  0.16666E+01  0.52570E+01  0.30586E+03  0.12388E+00  0.37174E+03  0.41513E+03
19970915 12.00 19970916 22.33   1  0.30459E+03  0.17212E-01  0.17124E+01  0.48710E+01  0.30558E+03  0.12388E+00  0.33168E+03  0.41220E+03
19970915 12.00 19970916 22.67   1  0.30392E+03  0.17444E-01  0.13303E+01  0.41123E+01  0.30282E+03  0.12388E+00  0.28929E+03  0.41039E+03
19970915 12.00 19970916 23.00   1  0.30401E+03  0.17394E-01  0.10841E+01  0.41177E+01  0.30300E+03  0.12388E+00  0.24489E+03  0.39277E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  1  1  4 262.67  36.22
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970916 12.00 19970916 23.33   1  0.30541E+03  0.15136E-01  0.68279E-01  0.55600E+01  0.30402E+03  0.12464E+00  0.17409E+03  0.41424E+03
19970916 12.00 19970916 23.67   1  0.30499E+03  0.14987E-01 -0.67970E-01  0.56042E+01  0.30336E+03  0.12464E+00  0.13277E+03  0.41064E+03
19970916 12.00 19970917  0.00   1  0.30446E+03  0.14739E-01 -0.19101E+00  0.55560E+01  0.30264E+03  0.12464E+00  0.90959E+02  0.40641E+03
19970916 12.00 19970917  0.33   1  0.30382E+03  0.14550E-01 -0.26244E+00  0.55994E+01  0.30180E+03  0.12464E+00  0.44531E+01  0.42376E+03
19970916 12.00 19970917  0.67   1  0.30346E+03  0.14436E-01 -0.32103E+00  0.56666E+01  0.30149E+03  0.12464E+00  0.14805E+01  0.41857E+03
19970916 12.00 19970917  1.00   1  0.30315E+03  0.14361E-01 -0.35335E+00  0.57385E+01  0.30121E+03  0.12464E+00  0.00000E+00  0.41657E+03
19970916 12.00 19970917  1.33   1  0.30288E+03  0.14319E-01 -0.36985E+00  0.57924E+01  0.30098E+03  0.12464E+00  0.00000E+00  0.41489E+03
19970916 12.00 19970917  1.67   1  0.30263E+03  0.14302E-01 -0.31454E+00  0.58784E+01  0.30077E+03  0.12464E+00  0.00000E+00  0.41345E+03
19970916 12.00 19970917  2.00   1  0.30242E+03  0.14300E-01 -0.24596E+00  0.58580E+01  0.30059E+03  0.12464E+00  0.00000E+00  0.41213E+03
19970916 12.00 19970917  2.33   1  0.30221E+03  0.14295E-01 -0.19914E+00  0.58385E+01  0.30038E+03  0.12464E+00  0.00000E+00  0.41103E+03
19970916 12.00 19970917  2.67   1  0.30201E+03  0.14299E-01 -0.12099E+00  0.57562E+01  0.30019E+03  0.12464E+00  0.00000E+00  0.40971E+03
19970916 12.00 19970917  3.00   1  0.30181E+03  0.14306E-01 -0.60183E-01  0.57043E+01  0.29999E+03  0.12464E+00  0.00000E+00  0.40857E+03
19970916 12.00 19970917  3.33   1  0.30179E+03  0.14328E-01  0.29138E-01  0.56888E+01  0.30012E+03  0.12464E+00  0.00000E+00  0.42176E+03
19970916 12.00 19970917  3.67   1  0.30166E+03  0.14354E-01  0.13581E+00  0.55793E+01  0.30000E+03  0.12464E+00  0.00000E+00  0.42256E+03
19970916 12.00 19970917  4.00   1  0.30151E+03  0.14374E-01  0.34713E+00  0.55039E+01  0.29986E+03  0.12464E+00  0.00000E+00  0.42183E+03
19970916 12.00 19970917  4.33   1  0.30137E+03  0.14388E-01  0.61355E+00  0.53852E+01  0.29973E+03  0.12464E+00  0.00000E+00  0.42093E+03
19970916 12.00 19970917  4.67   1  0.30123E+03  0.14399E-01  0.89689E+00  0.52145E+01  0.29960E+03  0.12464E+00  0.00000E+00  0.42016E+03
19970916 12.00 19970917  5.00   1  0.30107E+03  0.14410E-01  0.11541E+01  0.49929E+01  0.29946E+03  0.12464E+00  0.00000E+00  0.41935E+03
19970916 12.00 19970917  5.33   1  0.30090E+03  0.14425E-01  0.13870E+01  0.47229E+01  0.29930E+03  0.12464E+00  0.00000E+00  0.41849E+03
19970916 12.00 19970917  5.67   1  0.30072E+03  0.14446E-01  0.15972E+01  0.44046E+01  0.29913E+03  0.12464E+00  0.00000E+00  0.41752E+03
19970916 12.00 19970917  6.00   1  0.30051E+03  0.14481E-01  0.17721E+01  0.40228E+01  0.29893E+03  0.12464E+00  0.00000E+00  0.41648E+03
