#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970914 12.00 19970914 23.33   1  0.30217E+03  0.15671E-01  0.19846E+00  0.34792E+01  0.30171E+03  0.12354E+00  0.18303E+03  0.38819E+03
19970914 12.00 19970914 23.67   1  0.30178E+03  0.15994E-01  0.10701E+00  0.30224E+01  0.30097E+03  0.12354E+00  0.14187E+03  0.38423E+03
19970914 12.00 19970915  0.00   1  0.30111E+03  0.16197E-01 -0.10518E-01  0.26223E+01  0.30003E+03  0.12354E+00  0.10011E+03  0.37969E+03
19970914 12.00 19970915  0.33   1  0.29967E+03  0.16608E-01 -0.11515E+00  0.23976E+01  0.29813E+03  0.12354E+00  0.47988E+01  0.40381E+03
19970914 12.00 19970915  0.67   1  0.29914E+03  0.16533E-01 -0.21256E+00  0.24573E+01  0.29754E+03  0.12354E+00  0.18135E+01  0.39228E+03
19970914 12.00 19970915  1.00   1  0.29874E+03  0.16459E-01 -0.28345E+00  0.25094E+01  0.29713E+03  0.12354E+00  0.97656E-03  0.38877E+03
19970914 12.00 19970915  1.33   1  0.29843E+03  0.16395E-01 -0.32063E+00  0.25596E+01  0.29683E+03  0.12354E+00 -0.97656E-03  0.38632E+03
19970914 12.00 19970915  1.67   1  0.29816E+03  0.16344E-01 -0.33444E+00  0.26073E+01  0.29657E+03  0.12354E+00  0.97656E-03  0.38455E+03
19970914 12.00 19970915  2.00   1  0.29791E+03  0.16306E-01 -0.32958E+00  0.26444E+01  0.29634E+03  0.12354E+00 -0.97656E-03  0.38299E+03
19970914 12.00 19970915  2.33   1  0.29767E+03  0.16279E-01 -0.31019E+00  0.26682E+01  0.29613E+03  0.12354E+00  0.00000E+00  0.38164E+03
19970914 12.00 19970915  2.67   1  0.29744E+03  0.16250E-01 -0.28295E+00  0.26874E+01  0.29594E+03  0.12354E+00  0.00000E+00  0.38041E+03
19970914 12.00 19970915  3.00   1  0.29723E+03  0.16221E-01 -0.25272E+00  0.27081E+01  0.29575E+03  0.12354E+00  0.00000E+00  0.37925E+03
19970914 12.00 19970915  3.33   1  0.29732E+03  0.16226E-01 -0.21821E+00  0.27521E+01  0.29596E+03  0.12354E+00  0.00000E+00  0.38645E+03
19970914 12.00 19970915  3.67   1  0.29716E+03  0.16211E-01 -0.16444E+00  0.27472E+01  0.29587E+03  0.12354E+00  0.00000E+00  0.38768E+03
19970914 12.00 19970915  4.00   1  0.29698E+03  0.16183E-01 -0.10150E+00  0.27583E+01  0.29574E+03  0.12354E+00 -0.97656E-03  0.38711E+03
19970914 12.00 19970915  4.33   1  0.29682E+03  0.16148E-01 -0.38203E-01  0.27904E+01  0.29563E+03  0.12354E+00  0.19531E-02  0.38638E+03
19970914 12.00 19970915  4.67   1  0.29668E+03  0.16107E-01  0.23062E-01  0.28334E+01  0.29554E+03  0.12354E+00 -0.97656E-03  0.38572E+03
19970914 12.00 19970915  5.00   1  0.29655E+03  0.16063E-01  0.83745E-01  0.28725E+01  0.29545E+03  0.12354E+00  0.00000E+00  0.38517E+03
19970914 12.00 19970915  5.33   1  0.29644E+03  0.16016E-01  0.14529E+00  0.29112E+01  0.29537E+03  0.12354E+00  0.00000E+00  0.38469E+03
19970914 12.00 19970915  5.67   1  0.29633E+03  0.15969E-01  0.20229E+00  0.29474E+01  0.29529E+03  0.12354E+00  0.00000E+00  0.38421E+03
19970914 12.00 19970915  6.00   1  0.29623E+03  0.15923E-01  0.25925E+00  0.29772E+01  0.29522E+03  0.12354E+00  0.00000E+00  0.38377E+03
19970914 12.00 19970915  6.33   1  0.29609E+03  0.15876E-01  0.31076E+00  0.29778E+01  0.29507E+03  0.12354E+00  0.00000E+00  0.38116E+03
19970914 12.00 19970915  6.67   1  0.29599E+03  0.15836E-01  0.35551E+00  0.29902E+01  0.29499E+03  0.12354E+00 -0.97656E-03  0.38028E+03
19970914 12.00 19970915  7.00   1  0.29590E+03  0.15804E-01  0.38473E+00  0.29880E+01  0.29491E+03  0.12354E+00  0.00000E+00  0.37979E+03
19970914 12.00 19970915  7.33   1  0.29580E+03  0.15779E-01  0.40418E+00  0.29816E+01  0.29483E+03  0.12354E+00  0.97656E-03  0.37932E+03
19970914 12.00 19970915  7.67   1  0.29570E+03  0.15760E-01  0.40978E+00  0.29706E+01  0.29474E+03  0.12354E+00  0.00000E+00  0.37885E+03
19970914 12.00 19970915  8.00   1  0.29559E+03  0.15746E-01  0.40290E+00  0.29578E+01  0.29466E+03  0.12354E+00 -0.97656E-03  0.37836E+03
19970914 12.00 19970915  8.33   1  0.29549E+03  0.15736E-01  0.38537E+00  0.29428E+01  0.29457E+03  0.12354E+00  0.00000E+00  0.37787E+03
19970914 12.00 19970915  8.67   1  0.29538E+03  0.15729E-01  0.36212E+00  0.29269E+01  0.29449E+03  0.12354E+00  0.97656E-03  0.37739E+03
19970914 12.00 19970915  9.00   1  0.29528E+03  0.15724E-01  0.33770E+00  0.29149E+01  0.29441E+03  0.12354E+00  0.97656E-03  0.37689E+03
19970914 12.00 19970915  9.33   1  0.29514E+03  0.15713E-01  0.30844E+00  0.28973E+01  0.29427E+03  0.12354E+00 -0.97656E-03  0.37480E+03
19970914 12.00 19970915  9.67   1  0.29504E+03  0.15707E-01  0.28223E+00  0.29123E+01  0.29419E+03  0.12354E+00  0.97656E-03  0.37399E+03
19970914 12.00 19970915 10.00   1  0.29496E+03  0.15702E-01  0.25859E+00  0.29367E+01  0.29412E+03  0.12354E+00 -0.97656E-03  0.37351E+03
19970914 12.00 19970915 10.33   1  0.29489E+03  0.15698E-01  0.23888E+00  0.29662E+01  0.29407E+03  0.12354E+00  0.97656E-03  0.37314E+03
19970914 12.00 19970915 10.67   1  0.29483E+03  0.15691E-01  0.22315E+00  0.29948E+01  0.29401E+03  0.12354E+00 -0.97656E-03  0.37283E+03
19970914 12.00 19970915 11.00   1  0.29476E+03  0.15681E-01  0.21151E+00  0.30190E+01  0.29397E+03  0.12354E+00  0.00000E+00  0.37253E+03
19970914 12.00 19970915 11.33   1  0.29470E+03  0.15664E-01  0.20507E+00  0.30342E+01  0.29392E+03  0.12354E+00  0.00000E+00  0.37227E+03
19970914 12.00 19970915 11.67   1  0.29464E+03  0.15646E-01  0.20864E+00  0.30421E+01  0.29388E+03  0.12354E+00  0.00000E+00  0.37200E+03
19970914 12.00 19970915 12.00   1  0.29459E+03  0.15624E-01  0.22405E+00  0.30396E+01  0.29383E+03  0.12354E+00  0.00000E+00  0.37175E+03
19970914 12.00 19970915 12.33   1  0.29468E+03  0.15643E-01  0.25765E+00  0.30764E+01  0.29401E+03  0.12354E+00  0.00000E+00  0.37927E+03
19970914 12.00 19970915 12.67   1  0.29520E+03  0.15713E-01  0.33012E+00  0.32696E+01  0.29492E+03  0.12354E+00  0.36506E+02  0.38027E+03
19970914 12.00 19970915 13.00   1  0.29572E+03  0.15771E-01  0.42624E+00  0.33725E+01  0.29586E+03  0.12354E+00  0.77961E+02  0.38555E+03
19970914 12.00 19970915 13.33   1  0.29622E+03  0.15814E-01  0.53776E+00  0.34129E+01  0.29678E+03  0.12354E+00  0.12171E+03  0.39105E+03
19970914 12.00 19970915 13.67   1  0.29669E+03  0.15864E-01  0.59639E+00  0.33283E+01  0.29764E+03  0.12354E+00  0.16538E+03  0.39645E+03
19970914 12.00 19970915 14.00   1  0.29713E+03  0.15940E-01  0.60164E+00  0.31889E+01  0.29842E+03  0.12354E+00  0.20816E+03  0.40162E+03
19970914 12.00 19970915 14.33   1  0.29760E+03  0.16023E-01  0.56275E+00  0.30642E+01  0.29923E+03  0.12354E+00  0.24968E+03  0.40630E+03
19970914 12.00 19970915 14.67   1  0.29811E+03  0.16107E-01  0.48497E+00  0.29704E+01  0.30007E+03  0.12354E+00  0.28949E+03  0.41119E+03
19970914 12.00 19970915 15.00   1  0.29865E+03  0.16198E-01  0.38823E+00  0.29165E+01  0.30094E+03  0.12354E+00  0.32731E+03  0.41633E+03
19970914 12.00 19970915 15.33   1  0.29968E+03  0.16245E-01  0.35614E+00  0.30253E+01  0.30336E+03  0.12354E+00  0.52959E+03  0.39719E+03
19970914 12.00 19970915 15.67   1  0.30032E+03  0.15926E-01  0.50826E+00  0.34122E+01  0.30419E+03  0.12354E+00  0.57765E+03  0.41235E+03
19970914 12.00 19970915 16.00   1  0.30093E+03  0.15911E-01  0.49522E+00  0.35005E+01  0.30508E+03  0.12354E+00  0.62153E+03  0.41762E+03
19970914 12.00 19970915 16.33   1  0.30154E+03  0.15980E-01  0.45630E+00  0.35549E+01  0.30588E+03  0.12354E+00  0.66095E+03  0.42329E+03
19970914 12.00 19970915 16.67   1  0.30149E+03  0.15668E-01  0.44645E+00  0.34011E+01  0.30656E+03  0.12354E+00  0.69553E+03  0.42852E+03
19970914 12.00 19970915 17.00   1  0.30211E+03  0.15866E-01  0.38028E+00  0.33878E+01  0.30657E+03  0.12354E+00  0.72505E+03  0.43293E+03
19970914 12.00 19970915 17.33   1  0.30268E+03  0.15828E-01  0.33776E+00  0.33821E+01  0.30733E+03  0.12354E+00  0.74931E+03  0.43296E+03
19970914 12.00 19970915 17.67   1  0.30313E+03  0.15602E-01  0.22423E+00  0.35823E+01  0.30770E+03  0.12354E+00  0.76805E+03  0.43795E+03
19970914 12.00 19970915 18.00   1  0.30303E+03  0.15219E-01  0.13938E+00  0.34923E+01  0.30805E+03  0.12354E+00  0.78118E+03  0.44043E+03
19970914 12.00 19970915 18.33   1  0.30339E+03  0.15123E-01 -0.21409E+00  0.34317E+01  0.30715E+03  0.12354E+00  0.75873E+03  0.41518E+03
19970914 12.00 19970915 18.67   1  0.30384E+03  0.15091E-01 -0.51595E+00  0.34785E+01  0.30771E+03  0.12354E+00  0.76031E+03  0.40927E+03
19970914 12.00 19970915 19.00   1  0.30416E+03  0.14968E-01 -0.69563E+00  0.36568E+01  0.30790E+03  0.12354E+00  0.75631E+03  0.41295E+03
19970914 12.00 19970915 19.33   1  0.30449E+03  0.14571E-01 -0.54795E+00  0.36235E+01  0.30792E+03  0.12354E+00  0.74677E+03  0.41424E+03
19970914 12.00 19970915 19.67   1  0.30448E+03  0.14464E-01 -0.63812E+00  0.38873E+01  0.30776E+03  0.12354E+00  0.73175E+03  0.41435E+03
19970914 12.00 19970915 20.00   1  0.30458E+03  0.14298E-01 -0.69449E+00  0.41086E+01  0.30754E+03  0.12354E+00  0.71139E+03  0.41325E+03
19970914 12.00 19970915 20.33   1  0.30468E+03  0.14227E-01 -0.77465E+00  0.43858E+01  0.30742E+03  0.12354E+00  0.68580E+03  0.41179E+03
19970914 12.00 19970915 20.67   1  0.30472E+03  0.14189E-01 -0.80857E+00  0.46672E+01  0.30720E+03  0.12354E+00  0.65520E+03  0.41098E+03
19970914 12.00 19970915 21.00   1  0.30472E+03  0.14173E-01 -0.80661E+00  0.48472E+01  0.30694E+03  0.12354E+00  0.61985E+03  0.40950E+03
19970914 12.00 19970915 21.33   1  0.30428E+03  0.14239E-01 -0.95157E+00  0.49720E+01  0.30525E+03  0.12354E+00  0.38815E+03  0.42903E+03
19970914 12.00 19970915 21.67   1  0.30407E+03  0.14404E-01 -0.11177E+01  0.51442E+01  0.30485E+03  0.12354E+00  0.35864E+03  0.41799E+03
19970914 12.00 19970915 22.00   1  0.30382E+03  0.14601E-01 -0.12993E+01  0.53302E+01  0.30441E+03  0.12354E+00  0.32657E+03  0.41544E+03
19970914 12.00 19970915 22.33   1  0.30353E+03  0.14814E-01 -0.14079E+01  0.54241E+01  0.30395E+03  0.12354E+00  0.29217E+03  0.41263E+03
19970914 12.00 19970915 22.67   1  0.30319E+03  0.15097E-01 -0.15624E+01  0.54074E+01  0.30343E+03  0.12354E+00  0.25572E+03  0.40971E+03
19970914 12.00 19970915 23.00   1  0.30280E+03  0.15354E-01 -0.17026E+01  0.54119E+01  0.30284E+03  0.12354E+00  0.21749E+03  0.40639E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970915 12.00 19970915 23.33   1  0.30247E+03  0.18013E-01 -0.26727E+01  0.43103E+01  0.30121E+03  0.12389E+00  0.21373E+03  0.38360E+03
19970915 12.00 19970915 23.67   1  0.30199E+03  0.17727E-01 -0.27230E+01  0.46141E+01  0.30068E+03  0.12389E+00  0.16480E+03  0.38081E+03
19970915 12.00 19970916  0.00   1  0.30145E+03  0.17362E-01 -0.25986E+01  0.48083E+01  0.30006E+03  0.12389E+00  0.11523E+03  0.37757E+03
19970915 12.00 19970916  0.33   1  0.30068E+03  0.17009E-01 -0.23555E+01  0.48499E+01  0.29902E+03  0.12389E+00  0.56406E+01  0.40372E+03
19970915 12.00 19970916  0.67   1  0.30033E+03  0.16745E-01 -0.21225E+01  0.49289E+01  0.29871E+03  0.12389E+00  0.20527E+01  0.39733E+03
19970915 12.00 19970916  1.00   1  0.30007E+03  0.16500E-01 -0.18747E+01  0.49587E+01  0.29848E+03  0.12389E+00  0.00000E+00  0.39547E+03
19970915 12.00 19970916  1.33   1  0.29986E+03  0.16268E-01 -0.16540E+01  0.49719E+01  0.29829E+03  0.12389E+00  0.00000E+00  0.39405E+03
19970915 12.00 19970916  1.67   1  0.29969E+03  0.16049E-01 -0.14797E+01  0.49936E+01  0.29812E+03  0.12389E+00  0.00000E+00  0.39289E+03
19970915 12.00 19970916  2.00   1  0.29953E+03  0.15843E-01 -0.13451E+01  0.50407E+01  0.29797E+03  0.12389E+00  0.00000E+00  0.39188E+03
19970915 12.00 19970916  2.33   1  0.29940E+03  0.15651E-01 -0.12375E+01  0.51144E+01  0.29784E+03  0.12389E+00  0.00000E+00  0.39097E+03
19970915 12.00 19970916  2.67   1  0.29928E+03  0.15472E-01 -0.11341E+01  0.51950E+01  0.29774E+03  0.12389E+00  0.00000E+00  0.39021E+03
19970915 12.00 19970916  3.00   1  0.29916E+03  0.15307E-01 -0.10207E+01  0.52826E+01  0.29764E+03  0.12389E+00  0.00000E+00  0.38957E+03
19970915 12.00 19970916  3.33   1  0.29890E+03  0.15142E-01 -0.88748E+00  0.53269E+01  0.29730E+03  0.12389E+00  0.00000E+00  0.37776E+03
19970915 12.00 19970916  3.67   1  0.29875E+03  0.15000E-01 -0.74379E+00  0.53986E+01  0.29716E+03  0.12389E+00  0.00000E+00  0.37573E+03
19970915 12.00 19970916  4.00   1  0.29862E+03  0.14872E-01 -0.58813E+00  0.54470E+01  0.29705E+03  0.12389E+00  0.00000E+00  0.37495E+03
19970915 12.00 19970916  4.33   1  0.29849E+03  0.14759E-01 -0.42537E+00  0.54750E+01  0.29694E+03  0.12389E+00  0.19531E-02  0.37427E+03
19970915 12.00 19970916  4.67   1  0.29837E+03  0.14662E-01 -0.26808E+00  0.54929E+01  0.29683E+03  0.12389E+00 -0.19531E-02  0.37359E+03
19970915 12.00 19970916  5.00   1  0.29825E+03  0.14578E-01 -0.12757E+00  0.55020E+01  0.29673E+03  0.12389E+00  0.00000E+00  0.37296E+03
19970915 12.00 19970916  5.33   1  0.29814E+03  0.14505E-01 -0.11615E-01  0.55033E+01  0.29663E+03  0.12389E+00  0.00000E+00  0.37236E+03
19970915 12.00 19970916  5.67   1  0.29802E+03  0.14444E-01  0.78087E-01  0.54978E+01  0.29653E+03  0.12389E+00  0.19531E-02  0.37176E+03
19970915 12.00 19970916  6.00   1  0.29791E+03  0.14393E-01  0.14160E+00  0.54879E+01  0.29643E+03  0.12389E+00 -0.19531E-02  0.37116E+03
19970915 12.00 19970916  6.33   1  0.29782E+03  0.14352E-01  0.18857E+00  0.54788E+01  0.29637E+03  0.12389E+00  0.00000E+00  0.37223E+03
19970915 12.00 19970916  6.67   1  0.29772E+03  0.14321E-01  0.22330E+00  0.54561E+01  0.29628E+03  0.12389E+00  0.00000E+00  0.37187E+03
19970915 12.00 19970916  7.00   1  0.29761E+03  0.14300E-01  0.24669E+00  0.54306E+01  0.29619E+03  0.12389E+00  0.00000E+00  0.37136E+03
19970915 12.00 19970916  7.33   1  0.29751E+03  0.14284E-01  0.26343E+00  0.54133E+01  0.29610E+03  0.12389E+00  0.19531E-02  0.37081E+03
19970915 12.00 19970916  7.67   1  0.29741E+03  0.14272E-01  0.26991E+00  0.54073E+01  0.29602E+03  0.12389E+00 -0.19531E-02  0.37028E+03
19970915 12.00 19970916  8.00   1  0.29732E+03  0.14266E-01  0.26839E+00  0.54161E+01  0.29594E+03  0.12389E+00  0.00000E+00  0.36977E+03
19970915 12.00 19970916  8.33   1  0.29722E+03  0.14264E-01  0.26165E+00  0.54389E+01  0.29586E+03  0.12389E+00  0.00000E+00  0.36932E+03
19970915 12.00 19970916  8.67   1  0.29712E+03  0.14266E-01  0.24662E+00  0.54788E+01  0.29578E+03  0.12389E+00  0.00000E+00  0.36884E+03
19970915 12.00 19970916  9.00   1  0.29702E+03  0.14272E-01  0.22315E+00  0.55340E+01  0.29571E+03  0.12389E+00  0.19531E-02  0.36841E+03
19970915 12.00 19970916  9.33   1  0.29696E+03  0.14284E-01  0.19488E+00  0.56138E+01  0.29570E+03  0.12389E+00 -0.19531E-02  0.37007E+03
19970915 12.00 19970916  9.67   1  0.29688E+03  0.14298E-01  0.16969E+00  0.56968E+01  0.29564E+03  0.12389E+00  0.00000E+00  0.36996E+03
19970915 12.00 19970916 10.00   1  0.29680E+03  0.14314E-01  0.15214E+00  0.57818E+01  0.29559E+03  0.12389E+00  0.00000E+00  0.36965E+03
19970915 12.00 19970916 10.33   1  0.29672E+03  0.14332E-01  0.14198E+00  0.58684E+01  0.29554E+03  0.12389E+00  0.00000E+00  0.36936E+03
19970915 12.00 19970916 10.67   1  0.29665E+03  0.14351E-01  0.14511E+00  0.59478E+01  0.29550E+03  0.12389E+00  0.00000E+00  0.36908E+03
19970915 12.00 19970916 11.00   1  0.29658E+03  0.14370E-01  0.16415E+00  0.60105E+01  0.29546E+03  0.12389E+00  0.00000E+00  0.36880E+03
19970915 12.00 19970916 11.33   1  0.29651E+03  0.14387E-01  0.19696E+00  0.60460E+01  0.29541E+03  0.12389E+00  0.00000E+00  0.36855E+03
19970915 12.00 19970916 11.67   1  0.29645E+03  0.14403E-01  0.24118E+00  0.60531E+01  0.29536E+03  0.12389E+00  0.00000E+00  0.36828E+03
19970915 12.00 19970916 12.00   1  0.29639E+03  0.14417E-01  0.29583E+00  0.60413E+01  0.29531E+03  0.12389E+00  0.00000E+00  0.36799E+03
19970915 12.00 19970916 12.33   1  0.29642E+03  0.14454E-01  0.35786E+00  0.60445E+01  0.29540E+03  0.12389E+00  0.00000E+00  0.37427E+03
19970915 12.00 19970916 12.67   1  0.29673E+03  0.14525E-01  0.43691E+00  0.61304E+01  0.29600E+03  0.12389E+00  0.40826E+02  0.37479E+03
19970915 12.00 19970916 13.00   1  0.29717E+03  0.14609E-01  0.52996E+00  0.62442E+01  0.29677E+03  0.12389E+00  0.89000E+02  0.37829E+03
19970915 12.00 19970916 13.33   1  0.29767E+03  0.14694E-01  0.63511E+00  0.63892E+01  0.29760E+03  0.12389E+00  0.14008E+03  0.38284E+03
19970915 12.00 19970916 13.67   1  0.29818E+03  0.14793E-01  0.67963E+00  0.63284E+01  0.29844E+03  0.12389E+00  0.19108E+03  0.38780E+03
19970915 12.00 19970916 14.00   1  0.29871E+03  0.14922E-01  0.65460E+00  0.61426E+01  0.29929E+03  0.12389E+00  0.24109E+03  0.39285E+03
19970915 12.00 19970916 14.33   1  0.29925E+03  0.15038E-01  0.69839E+00  0.61663E+01  0.30013E+03  0.12389E+00  0.28957E+03  0.39803E+03
19970915 12.00 19970916 14.67   1  0.29976E+03  0.15089E-01  0.86038E+00  0.64835E+01  0.30088E+03  0.12389E+00  0.33611E+03  0.40311E+03
19970915 12.00 19970916 15.00   1  0.30022E+03  0.15090E-01  0.10700E+01  0.68823E+01  0.30152E+03  0.12389E+00  0.38027E+03  0.40773E+03
19970915 12.00 19970916 15.33   1  0.30107E+03  0.15222E-01  0.11373E+01  0.69699E+01  0.30315E+03  0.12389E+00  0.54784E+03  0.39129E+03
19970915 12.00 19970916 15.67   1  0.30170E+03  0.15380E-01  0.11413E+01  0.69200E+01  0.30393E+03  0.12389E+00  0.59776E+03  0.40152E+03
19970915 12.00 19970916 16.00   1  0.30231E+03  0.15559E-01  0.11303E+01  0.68524E+01  0.30464E+03  0.12389E+00  0.64336E+03  0.40645E+03
19970915 12.00 19970916 16.33   1  0.30291E+03  0.15739E-01  0.11174E+01  0.68036E+01  0.30532E+03  0.12389E+00  0.68425E+03  0.41102E+03
19970915 12.00 19970916 16.67   1  0.30350E+03  0.15906E-01  0.11134E+01  0.67780E+01  0.30595E+03  0.12389E+00  0.72016E+03  0.41538E+03
19970915 12.00 19970916 17.00   1  0.30399E+03  0.15893E-01  0.13152E+01  0.70202E+01  0.30642E+03  0.12389E+00  0.75080E+03  0.41945E+03
19970915 12.00 19970916 17.33   1  0.30442E+03  0.15799E-01  0.15719E+01  0.72708E+01  0.30673E+03  0.12389E+00  0.77590E+03  0.42247E+03
19970915 12.00 19970916 17.67   1  0.30486E+03  0.15842E-01  0.16768E+01  0.72970E+01  0.30712E+03  0.12389E+00  0.79533E+03  0.42453E+03
19970915 12.00 19970916 18.00   1  0.30527E+03  0.15948E-01  0.17135E+01  0.72572E+01  0.30750E+03  0.12389E+00  0.80888E+03  0.42704E+03
19970915 12.00 19970916 18.33   1  0.30566E+03  0.16068E-01  0.17253E+01  0.72000E+01  0.30786E+03  0.12389E+00  0.84157E+03  0.41021E+03
19970915 12.00 19970916 18.67   1  0.30602E+03  0.16181E-01  0.17486E+01  0.71435E+01  0.30816E+03  0.12389E+00  0.84321E+03  0.41259E+03
19970915 12.00 19970916 19.00   1  0.30636E+03  0.16272E-01  0.17889E+01  0.70795E+01  0.30840E+03  0.12389E+00  0.83863E+03  0.41454E+03
19970915 12.00 19970916 19.33   1  0.30665E+03  0.16243E-01  0.19396E+01  0.70562E+01  0.30853E+03  0.12389E+00  0.82787E+03  0.41614E+03
19970915 12.00 19970916 19.67   1  0.30693E+03  0.16215E-01  0.20652E+01  0.69860E+01  0.30863E+03  0.12389E+00  0.81100E+03  0.41702E+03
19970915 12.00 19970916 20.00   1  0.30720E+03  0.16154E-01  0.21508E+01  0.69381E+01  0.30867E+03  0.12389E+00  0.78818E+03  0.41767E+03
19970915 12.00 19970916 20.33   1  0.30738E+03  0.16046E-01  0.22688E+01  0.68700E+01  0.30865E+03  0.12389E+00  0.75955E+03  0.41793E+03
19970915 12.00 19970916 20.67   1  0.30682E+03  0.15816E-01  0.25343E+01  0.65271E+01  0.30860E+03  0.12389E+00  0.72535E+03  0.41773E+03
19970915 12.00 19970916 21.00   1  0.30653E+03  0.15801E-01  0.25064E+01  0.61386E+01  0.30829E+03  0.12389E+00  0.68583E+03  0.41741E+03
19970915 12.00 19970916 21.33   1  0.30623E+03  0.15865E-01  0.22562E+01  0.55022E+01  0.30645E+03  0.12389E+00  0.42793E+03  0.42875E+03
19970915 12.00 19970916 21.67   1  0.30618E+03  0.15981E-01  0.21291E+01  0.51913E+01  0.30624E+03  0.12389E+00  0.39509E+03  0.41663E+03
19970915 12.00 19970916 22.00   1  0.30616E+03  0.16036E-01  0.20377E+01  0.49542E+01  0.30597E+03  0.12389E+00  0.35939E+03  0.41529E+03
19970915 12.00 19970916 22.33   1  0.30526E+03  0.16201E-01  0.19564E+01  0.47131E+01  0.30568E+03  0.12389E+00  0.32111E+03  0.41348E+03
19970915 12.00 19970916 22.67   1  0.30494E+03  0.16372E-01  0.16406E+01  0.44033E+01  0.30439E+03  0.12389E+00  0.28056E+03  0.41160E+03
19970915 12.00 19970916 23.00   1  0.30476E+03  0.16462E-01  0.13534E+01  0.42267E+01  0.30399E+03  0.12389E+00  0.23805E+03  0.40334E+03
#  exp vp  i ty  west  north   east  south  west2  north2  east2 south2
# zubc  2  2  3 261.70  37.00 263.00  36.00
#   idat itim     vdat  vtim  lev    SVET2M       SVEQ2M       SVEU10M      SVEV10M      SVETSK       SVEFAL       SFEFSRD      SFEFTRD
19970916 12.00 19970916 23.33   1  0.30578E+03  0.15127E-01  0.30759E+00  0.50190E+01  0.30423E+03  0.12465E+00  0.17753E+03  0.41438E+03
19970916 12.00 19970916 23.67   1  0.30525E+03  0.15198E-01  0.25714E+00  0.48049E+01  0.30346E+03  0.12465E+00  0.13611E+03  0.41024E+03
19970916 12.00 19970917  0.00   1  0.30453E+03  0.15180E-01  0.25475E+00  0.45397E+01  0.30255E+03  0.12465E+00  0.94160E+02  0.40532E+03
19970916 12.00 19970917  0.33   1  0.30350E+03  0.15241E-01  0.30103E+00  0.43768E+01  0.30114E+03  0.12465E+00  0.48945E+01  0.42104E+03
19970916 12.00 19970917  0.67   1  0.30312E+03  0.15056E-01  0.35923E+00  0.43028E+01  0.30062E+03  0.12465E+00  0.16797E+01  0.41229E+03
19970916 12.00 19970917  1.00   1  0.30296E+03  0.14858E-01  0.34196E+00  0.40221E+01  0.30018E+03  0.12465E+00  0.00000E+00  0.40905E+03
19970916 12.00 19970917  1.33   1  0.30326E+03  0.14433E-01  0.23952E+00  0.36361E+01  0.29977E+03  0.12465E+00 -0.19531E-02  0.40640E+03
19970916 12.00 19970917  1.67   1  0.30287E+03  0.14506E-01  0.12574E+00  0.33203E+01  0.29935E+03  0.12465E+00  0.19531E-02  0.40385E+03
19970916 12.00 19970917  2.00   1  0.30249E+03  0.14589E-01 -0.46123E-02  0.30676E+01  0.29895E+03  0.12465E+00 -0.19531E-02  0.40128E+03
19970916 12.00 19970917  2.33   1  0.30212E+03  0.14679E-01 -0.12225E+00  0.28655E+01  0.29855E+03  0.12465E+00  0.00000E+00  0.39888E+03
19970916 12.00 19970917  2.67   1  0.30173E+03  0.14766E-01 -0.19248E+00  0.26988E+01  0.29818E+03  0.12465E+00  0.19531E-02  0.39649E+03
19970916 12.00 19970917  3.00   1  0.30136E+03  0.14833E-01 -0.19995E+00  0.25841E+01  0.29783E+03  0.12465E+00  0.00000E+00  0.39424E+03
19970916 12.00 19970917  3.33   1  0.30121E+03  0.14935E-01 -0.12380E+00  0.24520E+01  0.29778E+03  0.12465E+00  0.00000E+00  0.40028E+03
19970916 12.00 19970917  3.67   1  0.30064E+03  0.15099E-01 -0.34012E-02  0.22752E+01  0.29751E+03  0.12465E+00 -0.19531E-02  0.40001E+03
19970916 12.00 19970917  4.00   1  0.30007E+03  0.15191E-01  0.17933E+00  0.21575E+01  0.29725E+03  0.12465E+00  0.19531E-02  0.39840E+03
19970916 12.00 19970917  4.33   1  0.29965E+03  0.15189E-01  0.40173E+00  0.20387E+01  0.29702E+03  0.12465E+00  0.00000E+00  0.39689E+03
19970916 12.00 19970917  4.67   1  0.29932E+03  0.15143E-01  0.65575E+00  0.18826E+01  0.29680E+03  0.12465E+00  0.00000E+00  0.39549E+03
19970916 12.00 19970917  5.00   1  0.29906E+03  0.15092E-01  0.90907E+00  0.17360E+01  0.29660E+03  0.12465E+00  0.00000E+00  0.39419E+03
19970916 12.00 19970917  5.33   1  0.29888E+03  0.15024E-01  0.11499E+01  0.15613E+01  0.29641E+03  0.12465E+00  0.00000E+00  0.39304E+03
19970916 12.00 19970917  5.67   1  0.29878E+03  0.14934E-01  0.13155E+01  0.12106E+01  0.29622E+03  0.12465E+00 -0.19531E-02  0.39191E+03
19970916 12.00 19970917  6.00   1  0.29887E+03  0.14805E-01  0.14252E+01  0.78460E+00  0.29607E+03  0.12465E+00  0.19531E-02  0.39078E+03
