Number of Single-Level Fields:
      43
Length of each field:
      198.000
                                            Calday
  3.3272900e+02  3.3285400e+02  3.3297900e+02  3.3310400e+02  3.3322900e+02
  3.3335400e+02  3.3347900e+02  3.3360400e+02  3.3372900e+02  3.3385400e+02
  3.3397900e+02  3.3410400e+02  3.3422900e+02  3.3435400e+02  3.3447900e+02
  3.3460400e+02  3.3472900e+02  3.3485400e+02  3.3497900e+02  3.3510400e+02
  3.3522900e+02  3.3535400e+02  3.3547900e+02  3.3560400e+02  3.3572900e+02
  3.3585400e+02  3.3597900e+02  3.3610400e+02  3.3622900e+02  3.3635400e+02
  3.3647900e+02  3.3660400e+02  3.3672900e+02  3.3685400e+02  3.3697900e+02
  3.3710400e+02  3.3722900e+02  3.3735400e+02  3.3747900e+02  3.3760400e+02
  3.3772900e+02  3.3785400e+02  3.3797900e+02  3.3810400e+02  3.3822900e+02
  3.3835400e+02  3.3847900e+02  3.3860400e+02  3.3872900e+02  3.3885400e+02
  3.3897900e+02  3.3910400e+02  3.3922900e+02  3.3935400e+02  3.3947900e+02
  3.3960400e+02  3.3972900e+02  3.3985400e+02  3.3997900e+02  3.4010400e+02
  3.4022900e+02  3.4035400e+02  3.4047900e+02  3.4060400e+02  3.4072900e+02
  3.4085400e+02  3.4097900e+02  3.4110400e+02  3.4122900e+02  3.4135400e+02
  3.4147900e+02  3.4160400e+02  3.4172900e+02  3.4185400e+02  3.4197900e+02
  3.4210400e+02  3.4222900e+02  3.4235400e+02  3.4247900e+02  3.4260400e+02
  3.4272900e+02  3.4285400e+02  3.4297900e+02  3.4310400e+02  3.4322900e+02
  3.4335400e+02  3.4347900e+02  3.4360400e+02  3.4372900e+02  3.4385400e+02
  3.4397900e+02  3.4410400e+02  3.4422900e+02  3.4435400e+02  3.4447900e+02
  3.4460400e+02  3.4472900e+02  3.4485400e+02  3.4497900e+02  3.4510400e+02
  3.4522900e+02  3.4535400e+02  3.4547900e+02  3.4560400e+02  3.4572900e+02
  3.4585400e+02  3.4597900e+02  3.4610400e+02  3.4622900e+02  3.4635400e+02
  3.4647900e+02  3.4660400e+02  3.4672900e+02  3.4685400e+02  3.4697900e+02
  3.4710400e+02  3.4722900e+02  3.4735400e+02  3.4747900e+02  3.4760400e+02
  3.4772900e+02  3.4785400e+02  3.4797900e+02  3.4810400e+02  3.4822900e+02
  3.4835400e+02  3.4847900e+02  3.4860400e+02  3.4872900e+02  3.4885400e+02
  3.4897900e+02  3.4910400e+02  3.4922900e+02  3.4935400e+02  3.4947900e+02
  3.4960400e+02  3.4972900e+02  3.4985400e+02  3.4997900e+02  3.5010400e+02
  3.5022900e+02  3.5035400e+02  3.5047900e+02  3.5060400e+02  3.5072900e+02
  3.5085400e+02  3.5097900e+02  3.5110400e+02  3.5122900e+02  3.5135400e+02
  3.5147900e+02  3.5160400e+02  3.5172900e+02  3.5185400e+02  3.5197900e+02
  3.5210400e+02  3.5222900e+02  3.5235400e+02  3.5247900e+02  3.5260400e+02
  3.5272900e+02  3.5285400e+02  3.5297900e+02  3.5310400e+02  3.5322900e+02
  3.5335400e+02  3.5347900e+02  3.5360400e+02  3.5372900e+02  3.5385400e+02
  3.5397900e+02  3.5410400e+02  3.5422900e+02  3.5435400e+02  3.5447900e+02
  3.5460400e+02  3.5472900e+02  3.5485400e+02  3.5497900e+02  3.5510400e+02
  3.5522900e+02  3.5535400e+02  3.5547900e+02  3.5560400e+02  3.5572900e+02
  3.5585400e+02  3.5597900e+02  3.5610400e+02  3.5622900e+02  3.5635400e+02
  3.5647900e+02  3.5660400e+02  3.5672900e+02  3.5685400e+02  3.5697900e+02
  3.5710400e+02  3.5722900e+02  3.5735400e+02
                                              Year
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03  2.0000000e+03
  2.0000000e+03  2.0000000e+03  2.0000000e+03
                                             Month
