Number of Single-Level Fields:
      43
Length of each field:
      233.000
                                            Calday
  1.6997900e+02  1.7010400e+02  1.7022900e+02  1.7035400e+02  1.7047900e+02
  1.7060400e+02  1.7072900e+02  1.7085400e+02  1.7097900e+02  1.7110400e+02
  1.7122900e+02  1.7135400e+02  1.7147900e+02  1.7160400e+02  1.7172900e+02
  1.7185400e+02  1.7197900e+02  1.7210400e+02  1.7222900e+02  1.7235400e+02
  1.7247900e+02  1.7260400e+02  1.7272900e+02  1.7285400e+02  1.7297900e+02
  1.7310400e+02  1.7322900e+02  1.7335400e+02  1.7347900e+02  1.7360400e+02
  1.7372900e+02  1.7385400e+02  1.7397900e+02  1.7410400e+02  1.7422900e+02
  1.7435400e+02  1.7447900e+02  1.7460400e+02  1.7472900e+02  1.7485400e+02
  1.7497900e+02  1.7510400e+02  1.7522900e+02  1.7535400e+02  1.7547900e+02
  1.7560400e+02  1.7572900e+02  1.7585400e+02  1.7597900e+02  1.7610400e+02
  1.7622900e+02  1.7635400e+02  1.7647900e+02  1.7660400e+02  1.7672900e+02
  1.7685400e+02  1.7697900e+02  1.7710400e+02  1.7722900e+02  1.7735400e+02
  1.7747900e+02  1.7760400e+02  1.7772900e+02  1.7785400e+02  1.7797900e+02
  1.7810400e+02  1.7822900e+02  1.7835400e+02  1.7847900e+02  1.7860400e+02
  1.7872900e+02  1.7885400e+02  1.7897900e+02  1.7910400e+02  1.7922900e+02
  1.7935400e+02  1.7947900e+02  1.7960400e+02  1.7972900e+02  1.7985400e+02
  1.7997900e+02  1.8010400e+02  1.8022900e+02  1.8035400e+02  1.8047900e+02
  1.8060400e+02  1.8072900e+02  1.8085400e+02  1.8097900e+02  1.8110400e+02
  1.8122900e+02  1.8135400e+02  1.8147900e+02  1.8160400e+02  1.8172900e+02
  1.8185400e+02  1.8197900e+02  1.8210400e+02  1.8222900e+02  1.8235400e+02
  1.8247900e+02  1.8260400e+02  1.8272900e+02  1.8285400e+02  1.8297900e+02
  1.8310400e+02  1.8322900e+02  1.8335400e+02  1.8347900e+02  1.8360400e+02
  1.8372900e+02  1.8385400e+02  1.8397900e+02  1.8410400e+02  1.8422900e+02
  1.8435400e+02  1.8447900e+02  1.8460400e+02  1.8472900e+02  1.8485400e+02
  1.8497900e+02  1.8510400e+02  1.8522900e+02  1.8535400e+02  1.8547900e+02
  1.8560400e+02  1.8572900e+02  1.8585400e+02  1.8597900e+02  1.8610400e+02
  1.8622900e+02  1.8635400e+02  1.8647900e+02  1.8660400e+02  1.8672900e+02
  1.8685400e+02  1.8697900e+02  1.8710400e+02  1.8722900e+02  1.8735400e+02
  1.8747900e+02  1.8760400e+02  1.8772900e+02  1.8785400e+02  1.8797900e+02
  1.8810400e+02  1.8822900e+02  1.8835400e+02  1.8847900e+02  1.8860400e+02
  1.8872900e+02  1.8885400e+02  1.8897900e+02  1.8910400e+02  1.8922900e+02
  1.8935400e+02  1.8947900e+02  1.8960400e+02  1.8972900e+02  1.8985400e+02
  1.8997900e+02  1.9010400e+02  1.9022900e+02  1.9035400e+02  1.9047900e+02
  1.9060400e+02  1.9072900e+02  1.9085400e+02  1.9097900e+02  1.9110400e+02
  1.9122900e+02  1.9135400e+02  1.9147900e+02  1.9160400e+02  1.9172900e+02
  1.9185400e+02  1.9197900e+02  1.9210400e+02  1.9222900e+02  1.9235400e+02
  1.9247900e+02  1.9260400e+02  1.9272900e+02  1.9285400e+02  1.9297900e+02
  1.9310400e+02  1.9322900e+02  1.9335400e+02  1.9347900e+02  1.9360400e+02
  1.9372900e+02  1.9385400e+02  1.9397900e+02  1.9410400e+02  1.9422900e+02
  1.9435400e+02  1.9447900e+02  1.9460400e+02  1.9472900e+02  1.9485400e+02
  1.9497900e+02  1.9510400e+02  1.9522900e+02  1.9535400e+02  1.9547900e+02
