Length of each field (nt):
      102.000
Number of Pressure levels (np):
      35.0000
Pressure Levels p(np)_mb :
  9.6500000e+02  9.4000000e+02  9.1500000e+02  8.9000000e+02  8.6500000e+02
  8.4000000e+02  8.1500000e+02  7.9000000e+02  7.6500000e+02  7.4000000e+02
  7.1500000e+02  6.9000000e+02  6.6500000e+02  6.4000000e+02  6.1500000e+02
  5.9000000e+02  5.6500000e+02  5.4000000e+02  5.1500000e+02  4.9000000e+02
  4.6500000e+02  4.4000000e+02  4.1500000e+02  3.9000000e+02  3.6500000e+02
  3.4000000e+02  3.1500000e+02  2.9000000e+02  2.6500000e+02  2.4000000e+02
  2.1500000e+02  1.9000000e+02  1.6500000e+02  1.4000000e+02  1.1500000e+02
Time t(nt):
  2.6972900e+02  2.6985400e+02  2.6997900e+02  2.7010400e+02  2.7022900e+02
  2.7035400e+02  2.7047900e+02  2.7060400e+02  2.7072900e+02  2.7085400e+02
  2.7097900e+02  2.7110400e+02  2.7122900e+02  2.7135400e+02  2.7147900e+02
  2.7160400e+02  2.7172900e+02  2.7185400e+02  2.7197900e+02  2.7210400e+02
  2.7222900e+02  2.7235400e+02  2.7247900e+02  2.7260400e+02  2.7272900e+02
  2.7285400e+02  2.7297900e+02  2.7310400e+02  2.7322900e+02  2.7335400e+02
  2.7347900e+02  2.7360400e+02  2.7372900e+02  2.7385400e+02  2.7397900e+02
  2.7410400e+02  2.7422900e+02  2.7435400e+02  2.7447900e+02  2.7460400e+02
  2.7472900e+02  2.7485400e+02  2.7497900e+02  2.7510400e+02  2.7522900e+02
  2.7535400e+02  2.7547900e+02  2.7560400e+02  2.7572900e+02  2.7585400e+02
  2.7597900e+02  2.7610400e+02  2.7622900e+02  2.7635400e+02  2.7647900e+02
  2.7660400e+02  2.7672900e+02  2.7685400e+02  2.7697900e+02  2.7710400e+02
  2.7722900e+02  2.7735400e+02  2.7747900e+02  2.7760400e+02  2.7772900e+02
  2.7785400e+02  2.7797900e+02  2.7810400e+02  2.7822900e+02  2.7835400e+02
  2.7847900e+02  2.7860400e+02  2.7872900e+02  2.7885400e+02  2.7897900e+02
