Number of Single-Level Fields:
      43
Length of each field:
      744.000
                                            Calday
  1.2099966e+02  1.2104132e+02  1.2108298e+02  1.2112465e+02  1.2116631e+02
  1.2120798e+02  1.2124964e+02  1.2129131e+02  1.2133297e+02  1.2137463e+02
  1.2141630e+02  1.2145796e+02  1.2149963e+02  1.2154129e+02  1.2158295e+02
  1.2162462e+02  1.2166628e+02  1.2170795e+02  1.2174961e+02  1.2179128e+02
  1.2183294e+02  1.2187460e+02  1.2191627e+02  1.2195793e+02  1.2199960e+02
  1.2204126e+02  1.2208292e+02  1.2212459e+02  1.2216625e+02  1.2220792e+02
  1.2224958e+02  1.2229124e+02  1.2233291e+02  1.2237457e+02  1.2241624e+02
  1.2245790e+02  1.2249957e+02  1.2254123e+02  1.2258289e+02  1.2262456e+02
  1.2266622e+02  1.2270789e+02  1.2274955e+02  1.2279121e+02  1.2283288e+02
  1.2287454e+02  1.2291621e+02  1.2295787e+02  1.2299953e+02  1.2304120e+02
  1.2308286e+02  1.2312453e+02  1.2316619e+02  1.2320786e+02  1.2324952e+02
  1.2329118e+02  1.2333285e+02  1.2337451e+02  1.2341618e+02  1.2345784e+02
  1.2349950e+02  1.2354117e+02  1.2358283e+02  1.2362450e+02  1.2366616e+02
  1.2370782e+02  1.2374949e+02  1.2379115e+02  1.2383282e+02  1.2387448e+02
  1.2391615e+02  1.2395781e+02  1.2399947e+02  1.2404114e+02  1.2408280e+02
  1.2412447e+02  1.2416613e+02  1.2420779e+02  1.2424946e+02  1.2429112e+02
  1.2433279e+02  1.2437445e+02  1.2441611e+02  1.2445778e+02  1.2449944e+02
  1.2454111e+02  1.2458277e+02  1.2462444e+02  1.2466610e+02  1.2470776e+02
  1.2474943e+02  1.2479109e+02  1.2483276e+02  1.2487442e+02  1.2491608e+02
  1.2495775e+02  1.2499941e+02  1.2504108e+02  1.2508274e+02  1.2512440e+02
  1.2516607e+02  1.2520773e+02  1.2524940e+02  1.2529106e+02  1.2533273e+02
  1.2537439e+02  1.2541605e+02  1.2545772e+02  1.2549938e+02  1.2554105e+02
  1.2558271e+02  1.2562437e+02  1.2566604e+02  1.2570770e+02  1.2574937e+02
  1.2579103e+02  1.2583270e+02  1.2587436e+02  1.2591602e+02  1.2595769e+02
  1.2599935e+02  1.2604102e+02  1.2608268e+02  1.2612434e+02  1.2616601e+02
  1.2620767e+02  1.2624934e+02  1.2629100e+02  1.2633266e+02  1.2637433e+02
  1.2641599e+02  1.2645766e+02  1.2649932e+02  1.2654099e+02  1.2658265e+02
  1.2662431e+02  1.2666598e+02  1.2670764e+02  1.2674931e+02  1.2679097e+02
  1.2683263e+02  1.2687430e+02  1.2691596e+02  1.2695763e+02  1.2699929e+02
  1.2704095e+02  1.2708262e+02  1.2712428e+02  1.2716595e+02  1.2720761e+02
  1.2724928e+02  1.2729094e+02  1.2733260e+02  1.2737427e+02  1.2741593e+02
  1.2745760e+02  1.2749926e+02  1.2754092e+02  1.2758259e+02  1.2762425e+02
  1.2766592e+02  1.2770758e+02  1.2774924e+02  1.2779091e+02  1.2783257e+02
  1.2787424e+02  1.2791590e+02  1.2795757e+02  1.2799923e+02  1.2804089e+02
  1.2808257e+02  1.2812424e+02  1.2816591e+02  1.2820758e+02  1.2824925e+02
  1.2829092e+02  1.2833260e+02  1.2837427e+02  1.2841594e+02  1.2845761e+02
  1.2849928e+02  1.2854095e+02  1.2858263e+02  1.2862430e+02  1.2866597e+02
  1.2870764e+02  1.2874931e+02  1.2879099e+02  1.2883266e+02  1.2887433e+02
  1.2891600e+02  1.2895767e+02  1.2899934e+02  1.2904102e+02  1.2908269e+02
  1.2912436e+02  1.2916603e+02  1.2920770e+02  1.2924937e+02  1.2929105e+02
  1.2933272e+02  1.2937439e+02  1.2941606e+02  1.2945773e+02  1.2949940e+02
  1.2954108e+02  1.2958275e+02  1.2962442e+02  1.2966609e+02  1.2970776e+02
  1.2974944e+02  1.2979111e+02  1.2983278e+02  1.2987445e+02  1.2991612e+02
  1.2995779e+02  1.2999947e+02  1.3004114e+02  1.3008281e+02  1.3012448e+02
  1.3016615e+02  1.3020782e+02  1.3024950e+02  1.3029117e+02  1.3033284e+02
  1.3037451e+02  1.3041618e+02  1.3045786e+02  1.3049953e+02  1.3054120e+02
  1.3058287e+02  1.3062454e+02  1.3066621e+02  1.3070789e+02  1.3074956e+02
  1.3079123e+02  1.3083290e+02  1.3087457e+02  1.3091624e+02  1.3095792e+02
  1.3099959e+02  1.3104126e+02  1.3108293e+02  1.3112460e+02  1.3116628e+02
  1.3120795e+02  1.3124962e+02  1.3129129e+02  1.3133296e+02  1.3137463e+02
  1.3141631e+02  1.3145798e+02  1.3149965e+02  1.3154132e+02  1.3158299e+02
  1.3162466e+02  1.3166634e+02  1.3170801e+02  1.3174968e+02  1.3179135e+02
