Length of each field (nt):
      166.000
Number of Pressure levels (np):
      18.0000
Pressure Levels p(np)_mb :
  9.6500000e+02  9.1500000e+02  8.6500000e+02  8.1500000e+02  7.6500000e+02
  7.1500000e+02  6.6500000e+02  6.1500000e+02  5.6500000e+02  5.1500000e+02
  4.6500000e+02  4.1500000e+02  3.6500000e+02  3.1500000e+02  2.6500000e+02
  2.1500000e+02  1.6500000e+02  1.1500000e+02
Time t(nt):
  1.1772900e+02  1.1785400e+02  1.1797900e+02  1.1810400e+02  1.1822900e+02
  1.1835400e+02  1.1847900e+02  1.1860400e+02  1.1872900e+02  1.1885400e+02
  1.1897900e+02  1.1910400e+02  1.1922900e+02  1.1935400e+02  1.1947900e+02
  1.1960400e+02  1.1972900e+02  1.1985400e+02  1.1997900e+02  1.2010400e+02
  1.2022900e+02  1.2035400e+02  1.2047900e+02  1.2060400e+02  1.2072900e+02
  1.2085400e+02  1.2097900e+02  1.2110400e+02  1.2122900e+02  1.2135400e+02
  1.2147900e+02  1.2160400e+02  1.2172900e+02  1.2185400e+02  1.2197900e+02
  1.2210400e+02  1.2222900e+02  1.2235400e+02  1.2247900e+02  1.2260400e+02
  1.2272900e+02  1.2285400e+02  1.2297900e+02  1.2310400e+02  1.2322900e+02
  1.2335400e+02  1.2347900e+02  1.2360400e+02  1.2372900e+02  1.2385400e+02
  1.2397900e+02  1.2410400e+02  1.2422900e+02  1.2435400e+02  1.2447900e+02
  1.2460400e+02  1.2472900e+02  1.2485400e+02  1.2497900e+02  1.2510400e+02
  1.2522900e+02  1.2535400e+02  1.2547900e+02  1.2560400e+02  1.2572900e+02
  1.2585400e+02  1.2597900e+02  1.2610400e+02  1.2622900e+02  1.2635400e+02
  1.2647900e+02  1.2660400e+02  1.2672900e+02  1.2685400e+02  1.2697900e+02
  1.2710400e+02  1.2722900e+02  1.2735400e+02  1.2747900e+02  1.2760400e+02
  1.2772900e+02  1.2785400e+02  1.2797900e+02  1.2810400e+02  1.2822900e+02
  1.2835400e+02  1.2847900e+02  1.2860400e+02  1.2872900e+02  1.2885400e+02
  1.2897900e+02  1.2910400e+02  1.2922900e+02  1.2935400e+02  1.2947900e+02
  1.2960400e+02  1.2972900e+02  1.2985400e+02  1.2997900e+02  1.3010400e+02
  1.3022900e+02  1.3035400e+02  1.3047900e+02  1.3060400e+02  1.3072900e+02
  1.3085400e+02  1.3097900e+02  1.3110400e+02  1.3122900e+02  1.3135400e+02
  1.3147900e+02  1.3160400e+02  1.3172900e+02  1.3185400e+02  1.3197900e+02
  1.3210400e+02  1.3222900e+02  1.3235400e+02  1.3247900e+02  1.3260400e+02
  1.3272900e+02  1.3285400e+02  1.3297900e+02  1.3310400e+02  1.3322900e+02
  1.3335400e+02  1.3347900e+02  1.3360400e+02  1.3372900e+02  1.3385400e+02
  1.3397900e+02  1.3410400e+02  1.3422900e+02  1.3435400e+02  1.3447900e+02
  1.3460400e+02  1.3472900e+02  1.3485400e+02  1.3497900e+02  1.3510400e+02
